# Task: standing,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,45,0,17.25,0.43,13.5,0.87,Standing
250,45,0,17.75,0.43,13.75,0.83,Standing
500,45,0,17.25,0.43,13.75,0.83,Standing
750,45,0,16.5,1.12,14.67,0.47,Standing
1000,45,0,15.5,0.5,14.25,1.48,Standing
1250,45,0,15.25,0.43,14.75,0.83,Standing
1500,45,0,15,0,14.75,0.83,Standing
1750,45,0,15,0,15.25,0.83,Standing
2000,44.75,0.43,15,0,15.75,0.83,Standing
2250,44.75,0.43,15,0,15.25,0.43,Standing
2500,45,0,14.75,0.43,14.5,0.87,Standing
2750,45,0,14.5,0.5,12.5,0.5,Standing
3000,45,0,15,0,12.33,0.47,Standing
3250,45,0,15.75,0.43,12.5,0.87,Standing
3500,45,0,16.5,0.5,13,1.22,Standing
3750,45,0,16.5,0.5,13.67,0.47,Standing
4000,45,0,16.67,0.47,14.67,0.47,Standing
4250,45,0,18,0,14.25,0.83,Standing
4500,45,0,18.25,0.43,14.4,0.49,Standing
4750,45,0,18.25,0.43,15,0.71,Standing
5000,45,0,18.75,0.43,15.67,0.47,Standing
5250,45,0,19,0.71,15.25,0.43,Standing
5500,45,0,18,0,14.5,0.5,Standing
5750,44.75,0.43,16.75,0.83,15.25,0.43,Standing
6000,44.33,0.47,15,0,14.5,0.5,Standing
6250,44,0.71,15.25,0.43,13.75,1.3,Standing
6500,45,0,17.25,1.3,11,1.22,Standing
6750,45,0,18,0,10.25,0.83,Standing
7000,45,0,18.75,0.43,9.25,0.43,Standing
7250,45,0,19,0,11.75,1.09,Standing
7500,45,0,19.25,0.43,14,1.22,Standing
7750,45,0,19,0,14.75,0.43,Standing
8000,45,0,18,0,15.75,0.43,Standing
8250,45,0,18,0,16,0.71,Standing
8500,45,0,18,0,15.67,0.94,Standing
8750,45,0,17.75,0.43,15.75,0.83,Standing
9000,45,0,17.75,0.43,15.75,0.83,Standing
9250,45,0,17.5,0.5,15,0,Standing
9500,45,0,18,0,14.75,0.43,Standing
9750,45,0,18,0,14.67,0.47,Standing
10000,45,0,17.25,0.43,13.5,1.12,Standing
10250,45,0,18,0,13.5,1.12,Standing
10500,45,0,18.75,0.43,14.25,0.83,Standing
10750,45,0,18.5,0.5,14.5,0.5,Standing
11000,45,0,18.25,0.43,15.5,0.5,Standing
11250,45,0,18.5,0.5,15.5,0.5,Standing
11500,45,0,18.25,0.43,16,0.71,Standing
11750,45,0,17,1,16.75,1.3,Standing
12000,45,0,15,0,16.25,0.43,Standing
12250,45,0,15,0,15.25,0.43,Standing
12500,45,0,15.25,0.43,14.75,0.43,Standing
12750,45,0,15,0,14.75,0.43,Standing
13000,44.75,0.43,16.5,1.12,14.75,0.43,Standing
13250,45,0,18,0,12.67,0.47,Standing
13500,45,0,18.25,0.43,14,1,Standing
13750,45,0,18.25,0.43,14,0.82,Standing
14000,45,0,18.25,0.43,15,1.41,Standing
14250,45,0,19.25,0.43,16.25,1.09,Standing
14500,44.33,0.47,20.33,0.47,17,1,Standing
14750,44.5,0.5,21,0,18,0.71,Standing
15000,44.5,0.5,20.75,0.43,17.5,0.5,Standing
15250,44.75,0.43,19.5,0.5,15.25,0.43,Standing
15500,44.75,0.43,19.5,0.5,13.75,1.3,Standing
15750,45,0,18,0,13.5,1.12,Standing
16000,45,0,19,0.82,12,0,Standing
16250,45,0,20.75,0.43,13.33,0.47,Standing
16500,45,0,20.75,0.43,14.4,0.8,Standing
16750,45,0,21,0,16.5,1.12,Standing
17000,45,0,21,0,17.75,0.43,Standing
17250,45,0,20,0.71,18,0,Standing
17500,45,0,18,0,16.5,1.12,Standing
17750,44.33,0.47,18,0,15.75,0.83,Standing
18000,44.5,0.5,17.75,0.43,17.25,0.83,Standing
18250,44.25,0.83,15,0.71,16.75,1.09,Standing
18500,43.5,0.5,13,0,17,0.71,Standing
18750,42.75,0.83,12,0,17,0.71,Standing
19000,42.5,0.5,12.25,0.43,16,0.71,Standing
19250,42.75,0.43,14,1.22,17,1.22,Standing
19500,43.5,0.5,16.5,1.12,17.75,0.43,Standing
19750,43.5,0.5,18.5,0.87,17.75,0.43,Standing
20000,44.25,0.43,18.5,0.5,17.25,0.83,Standing
20250,42.75,0.83,17.5,0.5,17.5,0.5,Standing
20500,43,1,15.5,0.5,17.75,0.43,Standing
20750,43.25,0.43,15,0,17.5,0.5,Standing
21000,44.5,0.5,16.33,0.94,17.67,0.47,Standing
21250,44.5,0.5,16.67,0.47,17.67,0.47,Standing
21500,44.6,0.49,16.8,0.75,18,0,Standing
21750,44.5,0.5,15.25,0.43,18,0,Standing
22000,43,0.82,15,0,17.5,0.5,Standing
22250,42.33,0.47,15,0,16.5,1.12,Standing
22500,43.25,0.43,15,0,16.75,0.83,Standing
22750,44,0,15.25,0.43,15.25,0.43,Standing
23000,44.5,0.5,15.75,0.83,14.75,0.43,Standing
23250,44.5,0.5,15,0,15,1.22,Standing
23500,44.75,0.43,14.5,0.5,15.75,0.83,Standing
23750,44.5,0.5,12,0,15.25,0.43,Standing
24000,44.75,0.43,11.5,0.87,15,0,Standing
24250,44,0.71,9.33,0.47,13,0.82,Standing
24500,43.5,0.5,9,0,11.25,0.83,Standing
24750,43.67,0.47,11,1.22,15,0,Standing
25000,42.75,0.83,14.75,0.83,18.25,1.09,Standing
25250,42,0,16.67,0.94,20,1.22,Standing
25500,40.25,1.3,15.75,0.83,19,0.71,Standing
25750,39.25,0.43,14.5,0.5,17.75,0.43,Standing
26000,39.25,0.43,13.5,1.5,14.75,1.79,Standing
26250,39,0,9.5,0.87,12.5,0.5,Standing
26500,39.5,0.5,4.75,3.03,11.5,1.5,Standing
26750,39.75,0.83,1,0,10.75,1.09,Standing
27000,39.5,0.5,6.5,0.5,9.33,1.25,Standing
27250,40.25,0.83,11.67,0.47,12.67,0.47,Standing
27500,42.75,0.83,13,1.22,10,1.58,Standing
27750,45,0,15.75,0.83,9.75,1.48,Standing
28000,45.67,0.47,16.75,0.43,6.67,0.94,Standing
28250,45.25,0.43,17.5,0.5,5.75,2.17,Standing
28500,45,0,17.75,0.43,7,0.82,Standing
28750,45,0,16,0.71,8.33,0.47,Standing
29000,45,0,14.67,0.47,2.67,1.25,Standing
29250,44.5,0.5,14.75,0.43,6,1.41,Standing
29500,45,0,17.5,1.5,11.25,1.3,Standing
29750,45,0,15.75,2.28,8,5.7,Standing
30000,43.75,1.09,6.33,3.3,15.75,0.83,Standing
