# Task: standing,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,45,0,12.5,0.87,14.5,0.5,Standing
250,45,0,13,0,14,1,Standing
500,45,0,12,0,13.5,0.87,Standing
750,45,0,13.33,0.47,12.5,0.5,Standing
1000,45,0,12.25,0.43,12.75,0.83,Standing
1250,45,0,12.33,0.47,12.5,0.5,Standing
1500,45,0,12.75,0.43,12.5,0.5,Standing
1750,45,0,13.25,0.43,12.5,0.87,Standing
2000,45,0,12,0,12.5,0.5,Standing
2250,45,0,12.25,0.43,13,1,Standing
2500,45,0,12.5,0.5,13.5,1.5,Standing
2750,45,0,10.75,1.09,12.5,0.5,Standing
3000,45,0,9.67,0.94,12.67,0.94,Standing
3250,45,0,11.25,0.43,13.67,0.47,Standing
3500,45,0,11.75,0.43,12.75,0.83,Standing
3750,45,0,12.67,0.94,13.5,1.12,Standing
4000,45,0,15,0,14.5,0.5,Standing
4250,45,0,14.5,0.5,14.75,0.43,Standing
4500,45,0,13,0.71,14.5,0.5,Standing
4750,45,0,12,0,14.5,0.5,Standing
5000,45,0,11.75,0.43,12.5,0.87,Standing
5250,45,0,12,0,12.25,0.83,Standing
5500,45,0,11.5,0.5,12,0,Standing
5750,45,0,11.67,0.47,12,0,Standing
6000,45,0,11.75,0.43,12,0,Standing
6250,45,0,12,0,12,0,Standing
6500,45,0,12,0,12,0,Standing
6750,45,0,12,0,12.33,0.47,Standing
7000,45,0,12.5,0.5,12.4,0.49,Standing
7250,44.67,0.47,13,0,13.67,1.25,Standing
7500,44.5,0.5,13,0.71,14.25,0.83,Standing
7750,44.33,0.47,12,0,14.75,0.43,Standing
8000,44.5,0.5,12,0,14,1,Standing
8250,44.75,0.43,12,0,14.25,0.83,Standing
8500,44.75,0.43,12,0,14,0.71,Standing
8750,45,0,12,0,14,1,Standing
9000,45,0,12,0,13.75,0.83,Standing
9250,45,0,12,0,15,0,Standing
9500,45,0,11,0,14.33,0.47,Standing
9750,45,0,11.5,0.5,14.25,0.83,Standing
10000,45,0,11.67,0.47,15,0,Standing
10250,45,0,10.75,0.83,15.25,0.43,Standing
10500,45,0,10,0,15,0,Standing
10750,45,0,9.67,0.47,15.5,0.5,Standing
11000,45,0,9.67,0.47,15.75,0.83,Standing
11250,44.75,0.43,11.75,0.43,16.5,1.12,Standing
11500,45,0,12,0,17.5,0.5,Standing
11750,44.5,0.5,12,0,16.5,0.5,Standing
12000,44.5,0.5,12,0,16.25,0.83,Standing
12250,44.75,0.43,12,0,16.25,0.43,Standing
12500,44.75,0.43,12,0,15.75,0.83,Standing
12750,44.75,0.43,12,0,15.33,0.47,Standing
13000,44.67,0.47,12,0,16,0.82,Standing
13250,44.5,0.5,11.75,0.43,15.75,0.83,Standing
13500,44.67,0.47,11.67,0.47,15.25,0.43,Standing
13750,45,0,12,0,15.5,0.5,Standing
14000,45,0,10.25,1.09,15.75,0.83,Standing
14250,44.75,0.43,9.33,0.47,14.25,1.48,Standing
14500,45,0,7.25,1.48,12.75,1.48,Standing
14750,45,0,9,0,10.67,0.94,Standing
