# Task: cycling,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,33.5,2.87,27,1.87,14.75,9.39,Cycling
250,30.5,4.5,20.67,4.03,17,0.82,Cycling
500,34.25,3.03,15.75,4.92,17.25,2.49,Cycling
750,42,2.55,16,2.74,19.75,1.09,Cycling
1000,42,2.83,19.5,2.06,13.75,5.17,Cycling
1250,36,2.12,15.25,3.11,20.75,2.05,Cycling
1500,31,1.41,23,1.22,16,3.27,Cycling
1750,35.25,6.87,20,4.18,17.25,3.56,Cycling
2000,34,2.83,16.67,4.19,12.75,4.49,Cycling
2250,34,4.06,15.75,3.96,13.5,1.5,Cycling
2500,43,1.58,14.75,0.43,17.5,2.29,Cycling
2750,40.25,3.03,14.75,2.59,19,2.12,Cycling
3000,32.75,3.9,15.75,4.44,19.25,4.76,Cycling
3250,28.25,2.77,16,1.41,21.33,2.87,Cycling
3500,35.25,3.27,19.25,6.61,14.8,3.71,Cycling
3750,37.75,1.48,19,2.92,17.75,3.42,Cycling
4000,43.25,1.09,15.25,1.48,20.25,1.3,Cycling
4250,39.75,2.49,16.5,3.5,12.67,5.73,Cycling
4500,29.75,7.56,20.75,3.34,17.5,4.5,Cycling
4750,35.75,7.15,17,5.1,16.67,0.94,Cycling
5000,38,0.82,21.67,0.94,17.33,2.62,Cycling
5250,40,2.83,14.67,1.25,19.5,1.5,Cycling
5500,44,1.22,13.5,3.35,12,4.64,Cycling
5750,33.67,1.7,16,1.41,17,6.12,Cycling
6000,27,3.56,17,0.82,18.25,5.76,Cycling
6250,34,8.75,15.75,5.76,13.75,7.15,Cycling
6500,35.75,2.95,20,1.22,18.75,3.03,Cycling
6750,43,0.82,10.5,3.5,15.75,4.49,Cycling
7000,43,1.22,15.5,1.12,10.5,6.8,Cycling
7250,35.25,1.92,16.75,1.3,20.25,1.79,Cycling
7500,27.5,2.69,18,1.41,20.75,3.96,Cycling
7750,33,9.25,12.5,5.85,18.75,1.3,Cycling
8000,34,3.39,18.5,1.5,17,2.45,Cycling
8250,35,4,15.33,4.5,18.67,0.94,Cycling
8500,42.33,1.8,13,3.29,15.2,2.93,Cycling
8750,34.75,5.45,14.25,2.49,13.33,1.89,Cycling
9000,23.5,5.77,22,1.22,17.5,6.54,Cycling
9250,34.25,6.94,18.5,5.36,18.5,2.87,Cycling
9500,37,1.22,17.25,2.28,18.5,1.5,Cycling
9750,40.5,1.5,16.33,5.25,18.33,0.47,Cycling
10000,42.5,0.87,12,6.52,12.75,3.34,Cycling
10250,36,4.24,18,2.45,20.5,3.04,Cycling
10500,20,7.45,22.5,1.12,17.5,6.02,Cycling
10750,35.25,7.46,18.75,3.27,18.25,1.79,Cycling
11000,35.5,1.5,17,3.32,16.5,1.8,Cycling
11250,40,2.83,11.33,3.3,16.5,2.6,Cycling
11500,42.75,1.48,15.5,0.5,14.5,1.5,Cycling
11750,35,3.54,18,2.12,20.25,3.03,Cycling
12000,25.33,2.62,22.25,1.3,22.33,1.25,Cycling
12250,31.75,8.93,21.75,2.49,13.75,7.15,Cycling
12500,36,0,16,1.63,16,4.06,Cycling
12750,35,3.74,18,4.32,15.5,1.5,Cycling
13000,38.25,3.27,13.25,3.03,14.75,2.77,Cycling
13250,40.75,4.55,17.67,0.47,16,6.68,Cycling
13500,31,1.22,17.75,3.49,15.75,4.97,Cycling
13750,29.5,5.94,19.25,1.3,17.33,4.03,Cycling
14000,37.5,3.64,16.5,4.97,15.25,3.27,Cycling
14250,36.75,2.49,15,3.54,16.25,5.36,Cycling
14500,41.75,1.09,8.75,4.97,15,4.74,Cycling
14750,32.75,6.1,14,2.94,14,1,Cycling
15000,26,3.74,23,1.22,13,8.6,Cycling
15250,37,7.79,18.25,5.72,18,2.45,Cycling
15500,36.5,0.5,19,0,19.5,2.6,Cycling
15750,27.25,11.39,14.5,4.97,18,0.71,Cycling
