# Task: cycling,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,42,0,14.5,3.5,18.75,2.49,Cycling
250,40.67,1.25,13.25,3.7,15.33,4.03,Cycling
500,36,2.45,24,0.82,22,2.74,Cycling
750,34.5,1.5,20.75,5.07,13.5,3.35,Cycling
1000,32.5,4.61,21,2.45,15.67,4.11,Cycling
1250,39.75,1.48,14,4.74,16,1.63,Cycling
1500,43.25,0.83,18,2.55,10,1,Cycling
1750,37.75,4.6,11.75,0.83,19.25,1.09,Cycling
2000,33.75,2.49,11.75,2.95,20,1.22,Cycling
2250,35.5,3.04,15.33,4.03,17.33,1.7,Cycling
2500,36.75,5.17,15.25,4.6,15.75,2.86,Cycling
2750,43,1.22,17.5,2.18,13.5,1.5,Cycling
3000,38,2.83,13,2.83,16,1.41,Cycling
3250,36,0,23,1.22,22,2.16,Cycling
3500,32.75,2.17,20.25,3.27,11.75,6.87,Cycling
3750,29,1.41,15.33,0.47,16.5,1.12,Cycling
4000,39.25,1.79,14.5,3.5,14.75,4.82,Cycling
4250,44,0.71,14.75,2.38,22.25,2.49,Cycling
4500,38.75,5.26,11.33,3.3,21.5,2.6,Cycling
4750,34,2.83,23.75,0.43,19.67,1.25,Cycling
5000,34.25,5.31,15.25,6.02,20.25,1.48,Cycling
5250,36,6.4,16.33,4.11,14,2.83,Cycling
5500,43.67,0.47,19,2.83,18.25,3.7,Cycling
5750,41,0.82,11,5.87,12,6.48,Cycling
6000,36.5,0.87,23.25,3.11,21.5,3.57,Cycling
6250,32,1.41,20,5.66,15.75,3.49,Cycling
6500,29.75,4.71,20,2.74,15.25,3.56,Cycling
6750,40,1.22,18.67,2.62,21.75,5.67,Cycling
7000,43,0.71,15.75,2.77,15.5,7.16,Cycling
7250,37.75,2.05,15.5,3.04,16.75,3.27,Cycling
7500,34.25,1.3,17.25,3.03,20.75,2.17,Cycling
7750,32.5,8.17,16.25,3.49,20.25,1.3,Cycling
8000,35.5,6.06,19.25,3.27,19.75,5.12,Cycling
8250,42.25,1.48,15.67,1.7,21.25,2.68,Cycling
8500,40.5,3.2,12.75,5.8,18.25,3.63,Cycling
8750,33.75,1.3,14.25,2.86,18.75,1.48,Cycling
9000,33,0,9,0.82,21,0,Cycling
9250,30,3.67,21,3,20.4,2.06,Cycling
9500,39.5,1.8,20.75,2.28,16,5.05,Cycling
9750,42.5,1.8,15.5,0.5,21.67,3.3,Cycling
10000,34,5.1,13.75,4.02,18,5.72,Cycling
10250,32.67,0.47,10,2.35,19,2.94,Cycling
10500,32,2.83,18.33,5.44,20,1.58,Cycling
10750,30.75,5.76,18.67,3.3,19.5,4.56,Cycling
11000,41.25,0.83,16,3.24,24.5,1.8,Cycling
11250,43,1.58,13.75,1.79,21.5,2.96,Cycling
11500,34.75,4.02,16.75,1.09,18.25,4.6,Cycling
11750,32.75,0.43,12.75,1.3,20.25,1.3,Cycling
12000,35,3.67,19.25,3.7,17.5,2.5,Cycling
12250,35,5.96,23,0,14.5,0.5,Cycling
12500,42.75,1.3,14.25,7.4,24.5,0.5,Cycling
12750,40.75,3.19,16,2.45,20.25,3.56,Cycling
13000,35.33,1.7,14.2,4.26,18.75,3.56,Cycling
13250,32.25,1.92,20.33,0.94,15.67,2.05,Cycling
13500,28.67,4.19,18.25,5.21,15.67,3.3,Cycling
13750,32.5,7.7,15.5,5.22,16.5,4.56,Cycling
14000,42,0,17.33,1.7,21.25,5.45,Cycling
14250,40.5,2.29,14.75,2.95,13.5,4.72,Cycling
14500,36,1.73,15,6.48,20.75,1.09,Cycling
14750,34.5,2.6,20.25,2.28,18,0.71,Cycling
15000,32.75,6.26,17.25,4.82,18,4.24,Cycling
15250,40.67,1.7,15.67,3.3,21.75,3.9,Cycling
15500,42.5,2.06,16,1.41,21.33,0.47,Cycling
15750,34,3.74,14,1.58,19,3.56,Cycling
16000,32.75,0.43,19,3.46,19.5,3.35,Cycling
16250,27.67,4.78,18,4.9,18.67,1.7,Cycling
16500,33.75,7.46,15.75,5.63,15.5,5.5,Cycling
16750,43,1.41,17,1.22,23.33,1.7,Cycling
17000,42,2.12,13.75,2.86,13,6.6,Cycling
17250,36.25,2.05,14,2.83,18.5,3.04,Cycling
17500,33.75,1.3,16.5,1.5,21.25,3.11,Cycling
17750,31,4.55,18.33,4.19,20,1.73,Cycling
18000,36.75,2.49,15.67,3.3,15.67,3.86,Cycling
18250,42.67,0.94,16.5,2.06,21.2,1.83,Cycling
18500,38,5.05,15.5,2.5,18.67,3.3,Cycling
18750,35,1.41,13.75,1.92,17.33,1.7,Cycling
19000,35,2.83,11,9.63,19.75,2.77,Cycling
19250,35.5,3.91,15.5,3.57,19,2.12,Cycling
19500,41,1.58,16.5,1.5,22.5,2.6,Cycling
19750,43.25,1.92,15.25,2.86,19.75,3.27,Cycling
20000,35,4.58,16,3.39,18.67,1.89,Cycling
20250,33.75,1.3,17,3,20,2.92,Cycling
20500,32.25,4.49,16.25,4.92,15.33,4.5,Cycling
20750,36,5.83,17.5,1.5,16.25,2.68,Cycling
21000,42.25,0.43,16.25,2.49,12.5,4.27,Cycling
21250,37.5,2.06,15.33,4.03,17.5,4.27,Cycling
21500,34.75,1.79,20,1,17,3.94,Cycling
21750,35.25,5.76,18.67,4.11,19.33,3.68,Cycling
22000,34.75,3.42,14.25,5.93,13.8,2.48,Cycling
22250,42,2.55,20,1.41,14.67,4.71,Cycling
22500,40.5,4.5,18.5,3.04,14,2.74,Cycling
22750,34,2.83,19.25,5.07,22.33,0.47,Cycling
23000,30.5,0.87,23.25,1.3,15,4.24,Cycling
23250,35.5,6.1,19,3.67,17.75,5.07,Cycling
23500,38.67,0.47,17.33,3.3,11,6.78,Cycling
