# Task: cycling,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,40.5,2.6,17.25,3.9,15.5,3.28,Cycling
250,35.5,1.5,19.75,1.3,18.5,3.77,Cycling
500,35.25,1.3,13.67,6.13,18.5,0.5,Cycling
750,35.25,3.9,14.75,3.27,21.25,1.79,Cycling
1000,32.25,2.49,10.67,6.6,15.5,4.39,Cycling
1250,41,1.41,15,2,14,1.63,Cycling
1500,37.67,6.6,15,4.24,14.25,2.49,Cycling
1750,35.5,1.5,20.75,4.55,16.25,2.86,Cycling
2000,32.75,2.17,13.5,6.58,12.75,4.32,Cycling
2250,30,3.54,10,5.52,15,3,Cycling
2500,35,1.41,8.75,3.27,15.67,3.3,Cycling
2750,40,1,17.5,1.5,10.5,6.42,Cycling
3000,38.33,1.7,14.33,3.3,16.75,2.49,Cycling
3250,36.75,0.83,21,0,17.5,1.8,Cycling
3500,34.25,3.03,13,3.94,13.25,2.95,Cycling
3750,31.25,3.42,14.75,4.97,17,1.73,Cycling
4000,35.5,3.35,9.5,1.5,16,2.83,Cycling
4250,40.5,1.12,15,1.22,15.75,4.76,Cycling
4500,39.5,3.77,14,2.12,18.5,3.77,Cycling
4750,37,1.22,22.5,1.5,18,0,Cycling
5000,35.25,2.59,21.25,2.17,9.75,1.48,Cycling
5250,33,5.92,16.75,3.7,14.75,4.6,Cycling
5500,34.5,3.35,12,5.39,12,3.24,Cycling
5750,40.25,2.49,11.25,2.68,14.75,5.54,Cycling
6000,38.33,2.62,9.67,4.11,20.33,2.05,Cycling
6250,33,2.45,17.33,7.41,18,6.52,Cycling
6500,36.5,0.5,22.25,2.05,11,6.44,Cycling
6750,38,2.12,17,3.74,16.33,5.25,Cycling
7000,35.25,3.96,17.67,1.25,15.25,4.55,Cycling
7250,39.75,2.49,12.5,1.5,15.25,5.07,Cycling
7500,36.25,2.17,17,2.94,18,2.16,Cycling
7750,37.25,1.3,23,1.22,18.5,1.8,Cycling
8000,33.75,2.49,15.5,2.18,8.25,5.12,Cycling
8250,34,3.74,14.67,6.34,16.25,2.68,Cycling
8500,30.75,4.82,17.33,0.47,15,0.71,Cycling
8750,38.25,1.3,14.25,1.92,10.67,1.25,Cycling
9000,41.75,0.83,17.5,0.5,13.25,5.58,Cycling
9250,40,3.27,16.5,4.5,17.33,4.5,Cycling
9500,36,2.12,17.25,3.27,20.5,1.5,Cycling
9750,34.5,1.5,16.25,1.79,10,5.52,Cycling
10000,35.33,3.3,16.5,3.35,17,2.16,Cycling
10250,35.33,2.49,14.67,2.05,10.5,3.2,Cycling
10500,39.25,2.17,15.67,1.25,14.25,3.9,Cycling
10750,38.75,3.49,11,3.94,19,1.58,Cycling
11000,37.25,1.09,21.25,1.48,16.5,1.8,Cycling
11250,36.5,2.29,14.5,2.5,2.5,0.5,Cycling
11500,34.75,3.03,15.67,2.49,16,2.94,Cycling
11750,26,7.52,14,1.58,15.5,5.02,Cycling
12000,37.25,1.3,11.25,2.17,10.75,2.77,Cycling
12250,41.5,0.5,14.5,5.59,18.67,2.62,Cycling
12500,36,4.24,19.25,3.83,15.75,3.9,Cycling
12750,35.5,1.5,17.75,4.6,11.67,5.31,Cycling
13000,34.5,2.69,16.33,4.64,16.33,3.86,Cycling
13250,36.5,3.2,12,2.94,15.67,2.62,Cycling
13500,39.67,0.47,13,3.08,13.33,0.94,Cycling
13750,41.5,0.87,13.5,4.15,16.75,3.27,Cycling
14000,35.5,2.6,19.25,5.4,19.25,3.03,Cycling
14250,36.25,0.43,16.33,3.68,10.67,5.44,Cycling
14500,35.75,3.63,16.5,1.5,17.5,6.8,Cycling
14750,34,1.41,11.67,0.94,12.75,5.12,Cycling
15000,41.75,2.49,17.67,0.47,16,1.41,Cycling
15250,40.75,2.95,15.33,4.92,16.25,3.49,Cycling
15500,36.75,0.83,23,1.41,11,4.55,Cycling
15750,32.5,4.09,14.5,3.04,14.25,6.76,Cycling
16000,31.5,2.6,11.25,5.8,17.25,5.93,Cycling
16250,37.5,1.5,10.33,3.86,11,4.32,Cycling
16500,38.75,2.17,15.25,0.43,15.33,2.49,Cycling
16750,41.33,1.7,15,2.24,13.33,5.79,Cycling
17000,34.75,2.86,17,5.34,13.5,1.12,Cycling
17250,36,2.12,13,5.43,15,6.48,Cycling
17500,33.5,3.5,10.75,5.76,11.5,4.97,Cycling
17750,37,1.41,12.33,2.05,11.75,6.72,Cycling
18000,37,4.18,15.75,3.34,11.33,5.31,Cycling
18250,35.25,1.3,18.75,2.86,13,3.39,Cycling
18500,31,1.58,14.75,2.05,16.5,4.56,Cycling
18750,36.67,0.94,17,0.82,12.5,4.39,Cycling
19000,39.75,1.3,17.67,2.05,19.67,3.4,Cycling
19250,34.75,4.55,14.25,1.3,16.33,3.09,Cycling
19500,29,2.16,15.5,3.57,16.67,3.86,Cycling
19750,36.75,2.49,14.25,2.86,14.5,2.5,Cycling
20000,37.33,1.25,14.33,0.47,14,3.16,Cycling
20250,34,2.55,13.5,5.59,10.75,4.26,Cycling
20500,36,3.08,14.25,4.49,14,7.79,Cycling
20750,33.5,4.92,14.75,2.86,13.5,4.03,Cycling
21000,37.75,1.48,12,5.52,8.67,0.47,Cycling
21250,39.25,2.17,16.5,4.5,19.75,1.79,Cycling
21500,34.25,2.38,16.5,4.56,14,8.63,Cycling
21750,32.5,5.17,14,7.25,15.33,9.98,Cycling
22000,38,2.12,12,4.74,11,6.68,Cycling
22250,40.25,2.05,18,2.12,19,1.22,Cycling
22500,36.75,1.3,18.67,2.62,19.5,1.5,Cycling
22750,35,1.41,17,3.67,10.33,1.25,Cycling
23000,32.67,6.94,15.67,0.94,15.33,4.03,Cycling
23250,36,0,10,2.83,8.33,4.99,Cycling
23500,38,1.58,13.5,1.5,14.75,3.77,Cycling
23750,39,3.54,15.25,4.76,19,3.39,Cycling
24000,35.25,1.3,21.25,0.43,15.5,5.12,Cycling
24250,34.5,4.97,15,2.12,16,8.03,Cycling
24500,33.25,5.36,12.25,1.48,8,3.74,Cycling
24750,40.25,1.48,12.33,3.77,13.33,1.25,Cycling
25000,38,4.74,17.33,3.77,20,5.1,Cycling
25250,35,1.41,19.75,3.27,18.67,1.7,Cycling
25500,37,2.83,13.33,6.13,19.5,1.5,Cycling
25750,32.25,4.92,11,5.1,15.75,2.59,Cycling
26000,40,0.82,14.67,3.3,15.5,2.18,Cycling
26250,38,4.9,13.25,4.02,17.5,3.77,Cycling
26500,35.25,1.3,21.5,2.06,20.25,1.3,Cycling
26750,32.67,4.71,16.67,1.7,18.75,2.28,Cycling
27000,31.33,1.25,10.67,1.25,15.75,3.11,Cycling
27250,38.5,3.35,16.75,3.49,16,2.94,Cycling
27500,39.5,2.18,18.25,2.86,16.75,2.95,Cycling
27750,36,2.12,21,1.87,14.75,2.77,Cycling
28000,35.5,1.5,16.75,3.7,15.75,5.07,Cycling
28250,29.75,4.32,14.67,5.73,16.33,1.89,Cycling
28500,40.25,2.49,13.67,2.62,14,0.82,Cycling
28750,40,4,10,6.68,14,2.94,Cycling
29000,33.83,4.91,21.75,3.34,19.6,2.24,Cycling
29250,33,3,22.67,1.25,14.67,0.47,Cycling
29500,31.75,6.38,14.5,5.32,16.25,3.83,Cycling
29750,41.25,2.17,13.75,4.6,12,6.28,Cycling
30000,42.67,1.25,16,2.83,17,2.55,Cycling
30250,37,1.73,16.75,5.67,18.33,2.05,Cycling
30500,34.25,1.79,19,1.87,16.75,3.27,Cycling
30750,27,7.65,13.5,4.15,18,3.54,Cycling
31000,35.25,3.11,14,1.22,12.75,5.76,Cycling
31250,42,0,19.5,2.06,15,3,Cycling
31500,39,2.12,15.5,5.59,19.5,2.69,Cycling
31750,34.75,1.79,19.5,1.5,17.25,6.3,Cycling
32000,32.25,3.9,15.25,2.38,16,2.94,Cycling
32250,29.25,3.9,19,0,18.67,2.05,Cycling
32500,41,3.24,15.75,2.17,15,2.12,Cycling
32750,40.5,4.5,14.25,4.97,19.5,4.97,Cycling
33000,36,0,22.25,0.83,15.67,4.19,Cycling
33250,34.4,4.8,16.25,1.92,13.8,4.12,Cycling
33500,34,2.94,12.5,5.5,16.33,3.4,Cycling
33750,38,2.16,14.67,2.49,11.25,1.3,Cycling
34000,41.75,1.79,15,1.87,18,4.3,Cycling
34250,31.33,4.19,17.67,5.79,17,4.06,Cycling
34500,33,3.54,20,1.87,14.25,2.49,Cycling
34750,33.25,4.97,13.75,2.49,15.25,2.05,Cycling
35000,35.25,3.27,11.25,6.61,11.25,6.3,Cycling
35250,42.75,1.92,17.5,2.69,16.75,4.02,Cycling
35500,40.75,2.95,15.75,3.96,19.25,1.64,Cycling
35750,34,1.73,19.75,0.83,16.75,6.8,Cycling
36000,33,5.61,17.33,0.94,20,1,Cycling
36250,33,2.45,12.75,4.44,17.67,1.25,Cycling
36500,39.25,2.17,14.5,4.56,12.75,2.59,Cycling
36750,41.33,0.94,18.33,2.62,16,4.24,Cycling
37000,37.25,1.3,16.25,8.23,19.5,1.12,Cycling
37250,34.25,4.02,18.75,2.49,14,4.3,Cycling
37500,36,3.54,12.25,3.49,16,2.45,Cycling
37750,39,2.12,14.5,3.04,10.75,3.77,Cycling
38000,41.5,0.87,15.25,5.63,15,6.71,Cycling
38250,36,4.24,18.25,2.77,14.25,5.8,Cycling
38500,34.25,1.3,20,1,18,0,Cycling
38750,33.25,3.49,18.75,4.09,19,1.22,Cycling
39000,37.33,1.25,12.5,2.5,18,2.45,Cycling
39250,44,0.71,14.75,1.09,17.5,2.87,Cycling
39500,36.75,4.97,8.5,1.5,17.33,4.03,Cycling
39750,35.75,1.64,19.75,4.6,13.75,1.09,Cycling
40000,34.33,4.19,19.33,1.25,18,3.67,Cycling
40250,36,1.87,12,2.12,13.5,3.35,Cycling
40500,42,0.82,15.67,0.47,13.67,3.68,Cycling
40750,42,0,13.33,5.44,19,3.56,Cycling
41000,37.5,2.06,20.25,4.92,17.5,3.91,Cycling
41250,35.5,2.87,17,4.64,13.25,5.85,Cycling
41500,32.25,6.83,11.25,5.76,14.25,3.34,Cycling
41750,40.25,1.3,14.75,2.77,10,6.16,Cycling
42000,40,1.41,12.5,4.56,13.5,6.26,Cycling
42250,36.25,2.17,20.33,3.77,19,0.82,Cycling
42500,31.5,5.32,21,1.63,14.33,4.92,Cycling
42750,33.5,2.87,16.5,4.03,14.5,2.69,Cycling
43000,40.67,1.25,14,1.41,16,4.32,Cycling
43250,39.25,3.56,10.25,3.03,18.75,2.86,Cycling
43500,35,3.56,18,3.67,21.67,2.05,Cycling
43750,31.75,1.3,19.33,1.7,15.67,4.11,Cycling
44000,30.25,4.44,15,3.67,15,0,Cycling
44250,34.67,2.36,13,4.32,12,3.54,Cycling
44500,41.5,1.8,19.75,1.09,14,2.74,Cycling
44750,36.75,3.34,21.5,1.5,19.75,2.68,Cycling
45000,34.25,5.12,14.25,4.49,17.75,4.82,Cycling
45250,35.5,2.06,11,3.08,12.5,6.54,Cycling
45500,40.25,1.3,14,4.64,17.5,1.66,Cycling
45750,38,2.45,16,2.83,15,3.74,Cycling
46000,34.5,1.66,19.25,2.68,19,3.67,Cycling
46250,32.25,5.36,11.5,2.29,18.25,0.43,Cycling
46500,34.33,2.36,7.67,5.19,7,6,Cycling
46750,41.25,1.79,17.25,3.56,14.25,5.89,Cycling
47000,38.5,1.8,15.75,4.44,21.75,1.92,Cycling
47250,33.67,1.7,16.67,1.89,20,3.54,Cycling
47500,30.25,7.95,12,1.63,12.67,1.25,Cycling
47750,35,3.16,12.25,3.63,12.75,1.3,Cycling
48000,41.5,1.12,17.75,4.71,12,1.87,Cycling
48250,35.25,4.44,15,7.26,18,3.27,Cycling
48500,32.25,2.49,15.25,3.77,10.5,4.5,Cycling
48750,31.67,3.09,14,4.18,15,2.45,Cycling
49000,41,1.63,13.67,2.87,16.67,2.36,Cycling
49250,40,4.06,16,5.1,16.25,4.02,Cycling
49500,34,2.74,21.5,0.87,13.75,2.38,Cycling
49750,29.75,9.65,17.33,3.77,13,3.74,Cycling
50000,36,0,5.5,0.5,14,2.94,Cycling
50250,40.75,1.92,17.75,1.79,13,6.68,Cycling
50500,36.25,4.92,15,1.22,15.5,3.84,Cycling
50750,34,1.41,18.33,1.7,12.75,1.48,Cycling
51000,34.5,4.5,13.5,1.12,12.75,3.34,Cycling
51250,35.25,4.26,13.33,4.64,13.5,1.66,Cycling
51500,41,1.22,17.5,1.12,16.25,4.15,Cycling
51750,38.25,2.28,13.5,4.5,17,3.74,Cycling
52000,34,2.74,20.75,1.64,14.25,2.95,Cycling
52250,30.25,4.32,11.5,5.41,14,2.94,Cycling
52500,35,3,9.25,4.6,14.25,3.27,Cycling
52750,41.75,2.17,15.5,2.29,17.67,0.47,Cycling
53000,35.75,4.55,16,2.16,21.33,2.49,Cycling
53250,33,0,11.33,0.94,12.75,6.53,Cycling
53500,33,5.89,13.75,4.02,17,1.41,Cycling
53750,32.75,3.7,12,4.74,17.75,5.63,Cycling
54000,40.33,1.25,16,2.83,15,4.74,Cycling
54250,39.75,5.76,17.75,2.17,17.25,6.06,Cycling
54500,35.25,1.3,13,1.87,15.25,5.49,Cycling
54750,31.5,4.72,15,3.08,16.25,1.3,Cycling
55000,31.25,3.27,13,2.45,16,5.48,Cycling
55250,39.25,2.05,15.75,2.28,16,4.06,Cycling
55500,40,2.55,17.33,5.91,18,6.38,Cycling
55750,32,1.22,15.75,2.28,17.75,7.5,Cycling
56000,32.75,4.26,14.25,4.44,11.33,4.78,Cycling
56250,35.5,3.28,13,1.41,20.33,3.86,Cycling
56500,41,2.12,18.5,0.87,17.5,5.12,Cycling
56750,35.25,4.26,16.75,5.31,20,3.67,Cycling
57000,34.5,1.5,15,3.67,13.5,1.5,Cycling
57250,33.33,6.8,15,5.72,10.33,3.4,Cycling
57500,35.5,2.18,15,2.45,20.33,3.3,Cycling
57750,40,2.35,10.5,4.03,16.5,2.6,Cycling
58000,36.75,3.27,10.75,5.31,19.25,1.79,Cycling
58250,32.5,2.29,15.25,1.64,15.5,4.09,Cycling
58500,38.67,2.05,15,0.82,16,3.08,Cycling
58750,37.75,2.38,13,2.74,19.25,1.3,Cycling
59000,38.25,5.63,17.33,2.62,17.67,1.89,Cycling
59250,35.25,1.92,16.5,1.12,16.25,3.56,Cycling
59500,33.25,3.49,9,4.9,17,3.27,Cycling
59750,35.75,1.79,15,1,15.75,2.49,Cycling
60000,40.67,1.25,12,3.56,15.5,6.5,Cycling
60250,41.75,1.79,15,3.56,9.33,8.5,Cycling
60500,28.67,4.19,11.67,1.25,18.75,4.32,Cycling
60750,35.25,2.49,18,4.06,17.25,2.59,Cycling
61000,30,8.6,14.25,2.49,17.75,4.55,Cycling
61250,37.25,1.64,11.67,2.36,14.5,3.91,Cycling
61500,40.75,1.64,14,8.03,15.5,3.91,Cycling
61750,30.75,5.4,15,2.74,20,4.53,Cycling
62000,36,1.87,15.33,3.77,12.75,3.96,Cycling
62250,31.25,6.5,14,2.74,12.75,6.42,Cycling
62500,37.75,1.3,19.5,1.5,15.33,2.87,Cycling
62750,42.25,2.38,15.75,3.11,17.25,4.32,Cycling
63000,34.33,1.89,20.25,1.3,21,3.27,Cycling
63250,36,0,13.75,1.3,12.75,3.77,Cycling
63500,33.75,5.8,13.75,4.66,12.33,2.62,Cycling
63750,37.5,1.5,11.25,4.92,13.5,6.18,Cycling
64000,39.6,2.58,16,3.27,15.6,5.75,Cycling
64250,33.33,3.77,18.5,2.69,21,6.38,Cycling
64500,33.75,2.28,12.5,4.33,12,1.87,Cycling
64750,31.5,7.23,15.75,3.27,14.25,2.49,Cycling
65000,39.8,1.94,16.33,4.64,18,4.24,Cycling
65250,44,1.22,10.5,6.1,18.5,3.64,Cycling
65500,35.25,4.44,17.75,3.49,22.75,1.3,Cycling
65750,32.33,3.3,14.5,3.91,12.33,6.6,Cycling
66000,36,6.48,16.67,1.89,18.25,4.02,Cycling
66250,32.75,6.83,13,1.22,13.25,3.03,Cycling
66500,40.75,1.79,12.25,3.77,16.75,7.4,Cycling
66750,38.75,2.77,15.25,2.59,16.75,4.26,Cycling
67000,34,2.12,10.33,1.25,12.33,6.02,Cycling
67250,30.75,4.97,12,3,17.25,3.56,Cycling
67500,34.5,3.5,9.67,4.03,12,4.32,Cycling
67750,41.5,0.87,13.75,1.79,15.25,7.82,Cycling
68000,41.67,0.47,16.67,3.09,11.25,6.18,Cycling
