# Task: cycling,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,32.5,3.5,9.75,2.28,18.5,1.66,Cycling
250,39,0.82,11.33,4.92,16.5,0.5,Cycling
500,42.5,0.5,17.75,2.68,19.67,3.09,Cycling
750,35.75,6.26,12.67,1.7,13.75,8.23,Cycling
1000,34.5,1.5,14.5,1.66,10.75,6.91,Cycling
1250,35,2.83,17.5,0.5,17,3,Cycling
1500,31.33,6.6,11.67,0.47,18.75,3.9,Cycling
1750,37.5,1.12,12.67,0.47,20.25,1.3,Cycling
2000,41.5,0.5,15,5.1,15.5,2.29,Cycling
2250,37.75,1.79,14.33,0.94,14.67,7.59,Cycling
2500,36.5,0.87,18.5,0.87,12.25,3.11,Cycling
2750,35.25,2.49,19,2.45,13.75,2.59,Cycling
3000,35.5,2.87,16,2.74,16.75,5.76,Cycling
3250,40,1.22,13.75,4.44,17.5,1.8,Cycling
3500,41.67,0.47,12.5,6.5,14.33,5.73,Cycling
3750,36,2.83,13.5,2.87,15.75,3.9,Cycling
4000,34.25,1.79,16.8,0.75,13.6,3.14,Cycling
4250,34.75,4.76,18.33,2.49,12.67,0.94,Cycling
4500,37.33,1.25,12.25,2.49,21,0.82,Cycling
4750,40,2.12,11,1.22,17.25,2.28,Cycling
5000,42.67,0.94,13.33,5.79,20,3.67,Cycling
5250,34.25,5.21,14.33,3.09,14.25,2.28,Cycling
5500,36.25,0.43,19.25,1.3,13.75,5.21,Cycling
5750,34.67,3.4,17.33,2.62,13,6.16,Cycling
6000,33,4.3,11.33,3.3,18.75,2.59,Cycling
6250,39.75,2.28,13.5,2.69,17.25,1.3,Cycling
6500,42.75,0.83,13,3.94,21,3,Cycling
6750,36.75,3.27,13.67,3.4,18.5,4.33,Cycling
7000,35,3,18.25,0.43,19,1.58,Cycling
7250,27.25,6.34,14.67,1.25,16.67,2.87,Cycling
7500,37.33,3.68,9.5,5.5,19,1.41,Cycling
7750,44,0.82,8.33,5.73,19,2.83,Cycling
8000,40,2.83,15,3,20.5,2.96,Cycling
8250,35,2.92,15.75,3.34,13.75,2.68,Cycling
8500,37,0.71,17.25,3.11,14.5,3.57,Cycling
8750,31.25,5.63,10.33,5.25,18.25,1.79,Cycling
9000,37.75,2.05,14,3.67,17.75,0.43,Cycling
9250,42.25,0.43,13.75,1.48,21,1.87,Cycling
9500,40.25,4.92,14,4.97,18.75,4.6,Cycling
9750,34.25,3.03,11.67,4.03,8.33,5.19,Cycling
10000,37,0,16.33,2.36,19.33,1.25,Cycling
10250,35,2.83,17.33,1.7,12,6.6,Cycling
10500,31.75,6.83,14.67,1.7,18.25,2.68,Cycling
10750,37.25,1.3,10,2.55,16.25,1.3,Cycling
11000,41.5,0.5,15.25,3.7,19.5,1.5,Cycling
11250,37.25,2.17,12.25,4.55,15.5,3.91,Cycling
11500,35.75,1.79,15.5,0.5,16,2.35,Cycling
11750,34.33,5.44,14,3.74,16,2.55,Cycling
12000,30.5,4.77,13,3,20.5,0.87,Cycling
12250,41.25,1.3,10.75,3.34,19.75,1.3,Cycling
12500,42.75,0.83,16,3.94,18.75,2.49,Cycling
12750,36.5,2.29,15.67,2.49,14,2.83,Cycling
13000,36,0,16,1.58,12.67,0.47,Cycling
13250,30.75,11.12,14.5,1.5,15.5,2.5,Cycling
13500,36.75,2.28,13.75,1.09,19.25,1.09,Cycling
13750,42.33,0.47,12.5,0.5,20.25,2.28,Cycling
14000,41.75,1.79,15,3.67,21,2.12,Cycling
14250,36.75,1.3,15,1.41,8,4.97,Cycling
14500,35.25,1.3,13,1,16.5,0.5,Cycling
14750,35.5,3.57,14.5,3.91,11.67,7.36,Cycling
15000,33.5,7.3,16.33,1.89,18.5,0.87,Cycling
15250,42,1.41,14.75,3.27,20.25,1.48,Cycling
15500,39.5,5.55,14.75,3.7,16.25,3.03,Cycling
15750,35.25,1.3,19.33,1.7,11.5,0.5,Cycling
16000,36.25,0.43,17.5,0.87,14.5,0.87,Cycling
16250,30.5,5.94,14.5,2.5,14.33,3.3,Cycling
16500,35.75,5.67,16.33,2.49,19.25,1.3,Cycling
16750,42,0,10,0,19.5,1.5,Cycling
17000,40,2.28,15.25,1.64,19,1.58,Cycling
17250,36.75,1.3,19.25,1.3,15.25,1.48,Cycling
17500,35,2,17.75,2.05,15.5,1.5,Cycling
17750,35.67,4.71,15.67,6.6,12.75,5.36,Cycling
18000,35.75,3.96,13.5,1.5,17.5,2.06,Cycling
18250,41.25,1.3,13,2.55,20.25,1.79,Cycling
18500,39,4.32,16,2.94,20.75,1.64,Cycling
18750,34.5,2.6,19.75,2.28,15,3.54,Cycling
19000,36.75,1.3,16.5,2.87,13.5,2.69,Cycling
19250,35,3.39,19.5,0.5,17.33,3.77,Cycling
19500,38.75,1.09,9.75,4.66,18.75,2.28,Cycling
19750,41.67,0.47,12.5,4.92,19.67,0.47,Cycling
20000,37,3.27,12.25,3.9,20,3.56,Cycling
20250,36.5,0.87,16.5,1.66,10.5,5.85,Cycling
20500,36,2.12,15.25,2.95,12.25,6.94,Cycling
20750,27.33,8.96,14.5,2.5,18.75,2.17,Cycling
21000,39,1.87,13.5,2.69,18.25,3.27,Cycling
21250,43.25,0.43,9.75,6.38,21.5,0.87,Cycling
21500,39.25,4.21,14,3.81,15.25,3.7,Cycling
21750,36.25,0.43,19,2.45,13.67,2.36,Cycling
22000,31,7.07,18,0,15.75,1.92,Cycling
22250,31,4.74,10,3,18.75,0.83,Cycling
22500,40.75,1.3,10.67,5.79,17,0.82,Cycling
22750,41.33,0.47,10.25,3.34,10.67,3.09,Cycling
23000,35.25,2.49,19,2.74,16.5,5.12,Cycling
23250,36.33,0.47,18.67,0.94,12.5,5.5,Cycling
23500,35.25,2.49,19.25,1.48,12.67,4.71,Cycling
23750,30,5.48,13.5,6.65,11.25,6.61,Cycling
24000,39.75,0.83,14.67,6.94,16.5,1.66,Cycling
24250,41.5,0.87,15.25,3.9,15.75,2.86,Cycling
24500,35.25,4.44,18.75,2.86,16,2.92,Cycling
24750,33.75,1.3,16.25,3.42,13.25,2.38,Cycling
25000,26.75,11.26,15.33,4.64,15.33,2.49,Cycling
25250,39,2.12,15.33,2.87,19.67,5.44,Cycling
25500,42,0,17.5,3.04,17.5,1.66,Cycling
25750,38.5,3.28,13.67,3.86,20,1.41,Cycling
26000,36.67,0.47,21.75,0.83,13.67,5.79,Cycling
26250,33.75,2.49,18,2.55,11.25,4.82,Cycling
26500,27.75,4.44,15.25,3.56,16.5,2.69,Cycling
26750,40,1.22,14.5,3.84,19,3.32,Cycling
27000,42,0,18.5,1.12,15.25,4.09,Cycling
27250,35,5.05,13.67,5.44,12.25,4.55,Cycling
27500,36.75,1.3,21,1.22,12.25,5.36,Cycling
27750,35,1.41,17.67,0.47,11.67,2.87,Cycling
28000,28.67,5.25,14.67,4.11,15.75,3.49,Cycling
28250,36.5,6.18,15.25,2.05,20,1.58,Cycling
28500,43.25,1.09,17.5,2.29,17.67,2.87,Cycling
28750,38.25,1.92,13,7.18,19,2.83,Cycling
29000,37,1.22,20.75,1.79,12.75,6.06,Cycling
29250,37.25,2.95,17.5,2.29,16,4.06,Cycling
29500,35.75,4.09,15,0.82,18,2.94,Cycling
29750,41.33,0.94,9.75,2.28,21,0,Cycling
30000,42.25,0.43,16.5,3.35,18.75,2.86,Cycling
30250,34.33,2.36,20.67,1.89,18.25,3.27,Cycling
30500,35.25,2.28,18.5,2.29,13,3.39,Cycling
30750,34.75,4.09,14.75,3.42,17.25,2.28,Cycling
31000,39.75,1.48,11.25,4.82,14.25,6.26,Cycling
31250,41.5,1.5,13.25,3.7,18,2.16,Cycling
31500,34,5.15,8.25,6.26,13,1.87,Cycling
31750,34.75,2.77,9.33,0.94,19.67,1.25,Cycling
32000,35.67,2.05,17,4.32,14,1,Cycling
32250,29.75,8.76,13,3.94,17.25,2.86,Cycling
32500,39.75,2.49,15.33,2.05,13.67,2.62,Cycling
32750,41,1.41,14.67,4.5,20.5,2.06,Cycling
