# Task: cycling,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,41.25,1.3,8.5,1.12,20.75,0.83,Cycling
250,44,1.41,12.67,2.36,17.25,2.86,Cycling
500,35.25,4.32,14,4.55,17.25,3.7,Cycling
750,33,2.12,17,1.41,15,4.55,Cycling
1000,35.25,5.89,16.25,3.03,14.75,5.63,Cycling
1250,34.5,4.39,9.5,1.8,19.25,2.05,Cycling
1500,41.5,1.5,12.33,3.77,17.75,2.49,Cycling
1750,42.25,0.43,13.67,2.87,16.67,1.89,Cycling
2000,35.25,3.77,14.5,4.92,17.25,3.27,Cycling
2250,31,1.87,20.33,0.94,17,0,Cycling
2500,33.33,3.68,16.5,4.03,13.67,1.25,Cycling
2750,35.75,4.09,14.75,2.49,17.5,4.97,Cycling
3000,41,1.41,10,1.63,21.25,1.09,Cycling
3250,42.25,0.43,14.25,2.28,15.25,3.77,Cycling
3500,35.75,3.27,15.25,2.17,19,2,Cycling
3750,33,0,17,1,16.75,2.77,Cycling
4000,36.5,2.87,14.25,4.92,13.5,5.02,Cycling
4250,32.5,4.15,12.33,5.25,18.25,3.56,Cycling
4500,40.67,1.25,13.5,1.5,20,2.55,Cycling
4750,42.25,0.43,12.75,4.49,16,3,Cycling
5000,34.5,4.5,19.25,1.3,20.25,4.55,Cycling
5250,30.75,1.3,19.33,1.7,13.33,1.25,Cycling
5500,35,3.67,14.5,6.06,13.25,2.17,Cycling
5750,39.33,0.47,13.33,3.09,18.5,1.5,Cycling
6000,41.33,0.94,12,4.06,19,1.41,Cycling
6250,42.25,0.43,15.25,3.49,18,2.55,Cycling
6500,33,3,17,3.67,20,1.63,Cycling
6750,31.67,1.89,17.67,2.05,17.25,3.96,Cycling
7000,32.75,3.27,19.25,2.68,15,0.82,Cycling
7250,34.5,3.2,15.5,4.92,19,2.74,Cycling
7500,40.33,1.25,14,3.74,22,1.41,Cycling
7750,43.5,1.5,13.75,2.77,14.5,7.37,Cycling
8000,35.75,4.55,15.75,2.59,14.75,4.32,Cycling
8250,33.5,1.5,19.25,1.48,14.33,2.87,Cycling
8500,36,3.67,14.67,6.94,15,2.16,Cycling
8750,34.75,4.55,12,2.94,20.25,2.49,Cycling
9000,40.5,1.12,14,2.12,19.5,1.5,Cycling
9250,42,0,12.33,4.92,17.33,1.25,Cycling
9500,33,2.45,20.33,2.87,17,6.36,Cycling
9750,33.75,1.3,20.75,0.43,13.25,2.49,Cycling
10000,35.25,5.26,14.25,3.49,15.75,2.49,Cycling
10250,38.75,1.79,16,2.16,16.75,0.83,Cycling
10500,40.75,1.3,13,6,14.75,2.17,Cycling
10750,39,2.45,18,2.16,20.33,3.86,Cycling
11000,34.33,3.09,21,1.87,10,0.82,Cycling
11250,36,3.67,17,2.12,16,0.82,Cycling
11500,34.75,5.76,14.67,3.09,18,0,Cycling
11750,40.75,1.09,13.5,1.8,19.5,1.5,Cycling
12000,43.5,1.5,15.33,2.49,19.5,1.66,Cycling
12250,34.33,6.13,10.5,3.77,16.33,3.4,Cycling
12500,33.75,1.3,19.5,1.12,17.33,4.5,Cycling
12750,34,4.32,14.33,5.19,14.67,4.03,Cycling
13000,35.33,2.49,14.67,2.62,16,1.58,Cycling
13250,41,2.16,12,4.9,19.25,2.49,Cycling
13500,44,1.22,16.25,2.38,14,5.7,Cycling
13750,39,2.24,16.5,3.35,19,4.42,Cycling
14000,35.25,2.86,23,1.22,13,7.71,Cycling
14250,33.75,3.27,18,3.67,11.25,3.11,Cycling
14500,35.5,3.35,11,1,19.5,1.5,Cycling
14750,40.5,1.5,6,3,16.5,1.5,Cycling
15000,42.8,1.47,13.67,1.89,18.8,2.04,Cycling
15250,34,5.96,11,0,13.5,3.84,Cycling
15500,30.67,1.7,16.75,2.59,20,0.82,Cycling
15750,33.8,5.49,11,6.44,16,2.74,Cycling
16000,38.33,1.7,14.25,3.11,20.33,0.94,Cycling
16250,39.33,2.05,9.33,4.92,18.25,2.49,Cycling
16500,42.25,0.43,19.5,1.5,17.25,3.77,Cycling
16750,33.33,2.05,21.67,2.62,19.25,3.03,Cycling
17000,32.75,2.17,24,0,11.5,0.87,Cycling
17250,35,4.53,20.5,1.8,17.75,3.7,Cycling
17500,36.75,2.49,12,2.24,18.25,1.09,Cycling
17750,41,1.22,11.5,2.87,19.75,1.09,Cycling
18000,41.25,1.3,10.33,4.71,16.5,4.56,Cycling
18250,36,1.87,19.33,2.36,18.75,3.11,Cycling
18500,33,0,17.67,2.62,9,5.34,Cycling
18750,35.25,4.76,14,7.52,18.25,2.17,Cycling
19000,37.75,2.77,14.67,5.44,18.67,2.05,Cycling
19250,43.25,1.48,11.5,4.5,19,1,Cycling
19500,39.5,3.77,11,4.64,13.5,2.29,Cycling
19750,33.75,1.3,18.75,1.3,16.5,3.2,Cycling
20000,33,0,16,1.22,8.67,4.71,Cycling
20250,36.25,4.02,14.5,2.5,9.5,5.89,Cycling
20500,35.75,3.83,14,1.22,17,1,Cycling
20750,40,0.82,12,3.27,17.25,0.83,Cycling
21000,42.5,0.5,10,2.12,16.25,3.7,Cycling
21250,35.25,4.32,13,4.36,20,1.22,Cycling
21500,32,1.73,18.5,1.12,19.75,1.64,Cycling
21750,36,5.61,14,1.87,17.25,1.3,Cycling
22000,32.5,4.77,14.25,2.28,21,2.24,Cycling
22250,42,1.87,20.33,2.49,20.5,1.66,Cycling
22500,40.5,4.5,16.5,2.06,17.75,4.71,Cycling
22750,33,2.12,14.75,2.77,18,1.41,Cycling
23000,33,4.12,17.75,5.36,16.75,2.86,Cycling
23250,34.5,7.02,14.75,7.15,15,8.34,Cycling
23500,39.5,1.5,13,4.74,20,1.22,Cycling
23750,43.5,1.5,14.75,4.09,16.5,2.29,Cycling
24000,34.75,5.4,17,4.24,21.25,2.68,Cycling
24250,31.75,1.09,19,1.22,14.75,4.55,Cycling
24500,33.75,4.44,12.25,6.02,15.75,3.9,Cycling
24750,37,2.35,12.75,5.54,20.25,2.49,Cycling
25000,41.5,1.5,12,0,20.67,0.47,Cycling
25250,39.75,5.76,9,6.48,16.75,5.17,Cycling
25500,32,1.22,12.75,3.03,17.25,3.9,Cycling
25750,29.67,2.05,15.75,0.83,16.33,1.7,Cycling
26000,37.33,3.86,10.33,7.04,14,4.74,Cycling
26250,39,0,14.33,0.94,18.75,1.3,Cycling
26500,41.75,1.09,15.33,2.49,19.25,1.3,Cycling
26750,40,2.74,11.33,3.3,17,3,Cycling
27000,33.5,2.87,17.25,0.83,18,2.12,Cycling
27250,35,5.1,14,4,16,3.54,Cycling
27500,37.5,2.69,14.33,3.3,19.25,1.3,Cycling
27750,42.75,1.48,9.67,1.7,18.67,1.7,Cycling
28000,41,4.74,11.75,5.36,13,3.81,Cycling
28250,33.75,1.3,13,6.36,17.5,2.87,Cycling
28500,32.25,2.49,15.75,1.48,16,1.41,Cycling
28750,34,6,15.67,3.09,19.75,2.17,Cycling
29000,40,1.73,12.25,1.79,21.25,0.43,Cycling
29250,43.75,1.64,12.75,1.92,21.75,1.48,Cycling
29500,36,4.24,14.25,1.3,15.5,3.28,Cycling
29750,33,2.12,16.25,1.3,15,7.58,Cycling
30000,36.25,3.9,13.25,4.44,16.33,2.05,Cycling
30250,37.25,3.63,13.67,3.68,18,1.41,Cycling
30500,42.5,0.87,11.75,5.63,17.75,0.43,Cycling
30750,38.75,6.83,14,1.41,16.5,4.03,Cycling
31000,32.33,0.94,12.67,0.47,15.67,1.7,Cycling
31250,30,1.63,16.5,1.12,17.67,5.44,Cycling
31500,37.33,3.09,11,3.27,12.33,8.38,Cycling
31750,36.25,3.63,12.25,5.21,18,2.12,Cycling
32000,41.25,1.09,14.67,2.05,17.5,1.12,Cycling
32250,39.25,5.36,7.33,3.09,16.25,3.03,Cycling
32500,33,2.12,16.5,1.66,18,1.87,Cycling
32750,34.25,3.42,15,2.55,17,2.35,Cycling
33000,34,5.34,12,3.67,20,1.22,Cycling
33250,41.25,1.3,13.33,2.36,17.33,1.7,Cycling
33500,41,2.55,9,0,18.75,2.05,Cycling
33750,34,2.12,10.67,1.89,17,4.97,Cycling
34000,34.25,4.6,17.75,0.43,15.75,2.49,Cycling
34250,36.67,3.3,12,3.54,17.5,1.5,Cycling
34500,38.67,0.47,14.33,2.62,16.25,1.09,Cycling
34750,39.75,1.3,12.67,3.3,17.5,2.29,Cycling
35000,39.5,5.5,12.25,4.44,15.5,3.64,Cycling
35250,32.5,2.87,16.25,2.38,17.75,2.17,Cycling
35500,34.75,3.03,17.67,2.05,15,3,Cycling
35750,32,5.66,16,2,20.33,0.94,Cycling
36000,38.67,0.47,13.67,0.94,19,1.41,Cycling
36250,42,0,12.25,3.27,20,1.41,Cycling
36500,34.25,5.17,14.5,1.5,16,2.16,Cycling
36750,31,1.41,17.25,2.86,18,1,Cycling
37000,31.75,4.84,16.33,1.89,17.6,2.06,Cycling
37250,38.67,0.47,14,1.58,19,0.82,Cycling
37500,41.5,0.87,11.75,3.9,18.25,1.48,Cycling
37750,39.75,2.49,12.25,0.43,16,4.42,Cycling
38000,35.67,2.05,18,2.94,18.75,2.49,Cycling
38250,33.75,1.3,18.25,3.11,15,3.08,Cycling
38500,35.25,3.56,18,0.71,18,1.87,Cycling
38750,39.25,1.64,11.33,2.05,20.25,0.83,Cycling
39000,43.5,1.5,11,3.27,18.33,1.25,Cycling
39250,38,2.12,16.75,4.92,17.5,4.39,Cycling
39500,35.25,2.49,16.25,3.7,11.5,3.57,Cycling
39750,33,7.78,11.67,4.03,20.5,0.5,Cycling
40000,39.25,1.09,12.4,2.65,19,1.9,Cycling
40250,41.5,0.87,17.33,0.94,17.67,1.25,Cycling
40500,39.5,4.92,14.25,1.92,14.5,7.57,Cycling
40750,35,1.87,15.75,3.34,14.75,1.48,Cycling
41000,32,3.74,15.75,1.92,16.67,1.25,Cycling
41250,35.75,2.49,15.25,2.59,16,2.74,Cycling
41500,38,1.22,13.5,1.5,18.5,1.5,Cycling
41750,40.67,1.25,14,1.41,15.75,5.12,Cycling
42000,39,5.79,13.33,0.94,14.5,2.69,Cycling
42250,32.75,2.05,18.25,2.38,15,1.87,Cycling
42500,31.75,10.47,15.5,2.29,17.25,3.27,Cycling
42750,36.75,2.86,15.5,2.5,18.75,1.92,Cycling
43000,42.25,1.79,12.5,1.5,19.75,3.27,Cycling
43250,39.75,5.76,9.5,4.92,16.75,4.76,Cycling
43500,32.25,1.3,17.5,2.6,15.75,3.34,Cycling
43750,33.75,3.27,17.25,2.17,13.25,1.64,Cycling
44000,34.75,3.49,11,1.41,16.75,3.42,Cycling
44250,38.67,2.05,13.33,1.89,17.5,1.12,Cycling
44500,42,0.71,14,2.55,18.75,1.92,Cycling
44750,35,4.74,16,3,19,2.55,Cycling
45000,33,0,19.25,1.3,15.75,4.09,Cycling
45250,36.25,2.95,15.75,2.77,11.25,3.7,Cycling
45500,33,2.45,11.5,4.03,17.67,0.47,Cycling
45750,40,1.22,13,1,17,1.41,Cycling
46000,42.25,0.43,11,4.18,16,1.41,Cycling
46250,36,4.9,10.5,5.32,18.33,2.05,Cycling
46500,31.33,1.25,18.25,0.43,17.67,2.36,Cycling
46750,32.33,4.03,17.67,4.03,16,3.74,Cycling
47000,36,4.24,13,2.94,15.25,1.92,Cycling
47250,39,0,13.67,1.25,16,1.58,Cycling
47500,40.75,1.48,12.75,2.86,17.5,2.18,Cycling
47750,39,6.96,9.5,4.92,14.25,3.77,Cycling
48000,32.5,0.5,16.5,2.29,17.25,1.3,Cycling
48250,33.5,2.6,15,2.24,13.5,2.06,Cycling
48500,35.5,2.69,12.67,4.71,19.5,0.5,Cycling
48750,42,0.82,13,0.82,22.75,1.09,Cycling
49000,43.5,2.6,14.25,1.48,17.5,3.35,Cycling
49250,34.75,4.21,19,1.41,15.75,3.96,Cycling
49500,33.5,1.5,19.33,0.47,16,1.41,Cycling
49750,30.33,7.85,19,3.56,10.67,4.64,Cycling
50000,35.75,3.49,15,3.56,15,3.67,Cycling
50250,42.67,1.7,13,2.83,21.5,2.29,Cycling
50500,40.5,5.02,11.33,1.25,12.33,4.78,Cycling
50750,33,2.45,14.75,2.77,20.33,2.62,Cycling
51000,31.25,1.3,18.5,0.5,19.75,2.68,Cycling
51250,38,4.97,12.67,4.03,17,1.22,Cycling
51500,35,2.92,14.5,1.12,17.25,2.49,Cycling
51750,41,1.22,11,4.74,19.5,1.5,Cycling
52000,42,0,13,2.55,13.5,3.84,Cycling
52250,35,3.94,12.67,1.7,16.75,2.68,Cycling
52500,30.75,0.83,16.75,0.43,20.25,3.11,Cycling
52750,34,5.61,9.75,6.61,13.33,6.65,Cycling
53000,36.75,1.3,12,3,17.25,1.3,Cycling
53250,39.25,2.17,15,2.55,19.25,2.49,Cycling
53500,38.5,6.1,13.67,2.36,12.67,6.18,Cycling
53750,32,1.73,7,0.82,15,3.08,Cycling
