# Task: cycling,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,34.5,4.39,19.5,3.2,18,3.54,Cycling
250,36,3.08,15,5.2,12,3.56,Cycling
500,42.75,0.83,10,4.55,9.25,2.38,Cycling
750,40,2.83,17.67,1.89,14.25,1.92,Cycling
1000,34.25,3.03,14.25,5.36,20,1.22,Cycling
1250,30.5,3.5,20,1.22,18,2.12,Cycling
1500,38,1.41,17.25,7.46,17.25,4.97,Cycling
1750,37.75,1.09,18.75,3.11,8.75,4.49,Cycling
2000,41,1.22,10.25,4.21,7.25,5.58,Cycling
2250,41,3,10.75,5.31,17.67,4.64,Cycling
2500,33.33,2.05,17,2.83,20.5,3.5,Cycling
2750,29,6.6,16.25,3.03,16,6.29,Cycling
3000,35,5.1,19,2.16,18.67,1.25,Cycling
3250,36.75,1.3,12,3.08,14.5,4.15,Cycling
3500,40.75,1.3,11,1.41,9.5,2.5,Cycling
3750,39.25,2.17,14,1.58,19.33,3.68,Cycling
4000,28.25,4.26,20,1.22,19.75,1.64,Cycling
4250,35.75,5.36,13,5.87,17.5,3.5,Cycling
4500,34.33,3.09,17,1.41,18.5,4.5,Cycling
4750,40.25,2.38,10,3.61,7.67,4.71,Cycling
5000,41,4.74,17,1,14.25,2.28,Cycling
5250,33.5,2.6,15.25,1.48,13.75,8.5,Cycling
5500,25.75,2.95,14.25,2.59,19,3.24,Cycling
5750,33.5,7.83,16,5.1,19.75,1.09,Cycling
6000,34.5,3.2,18.75,1.92,16.25,6.72,Cycling
6250,38.75,3.49,12.67,4.11,13,3.74,Cycling
6500,41.75,1.79,15.67,3.3,10.67,5.44,Cycling
6750,36.5,2.69,17.33,2.05,14.5,2.87,Cycling
7000,29.67,1.25,21,0,23.67,2.05,Cycling
7250,34.25,8.38,14.75,3.7,16.5,2.6,Cycling
7500,32,2.83,15.67,5.44,20,3,Cycling
7750,38.5,1.8,12.5,1.5,10.67,1.89,Cycling
8000,39.5,4.92,11,4.97,17,4.42,Cycling
8250,31.5,3.35,21,2.12,19,4.06,Cycling
8500,29.25,7.46,18.33,5.25,16.67,4.5,Cycling
8750,34.5,4.97,16.75,2.49,22.25,1.3,Cycling
9000,39,2.45,14.67,8.26,17,3,Cycling
9250,43.75,1.3,13.5,1.5,16,2.83,Cycling
9500,36,4.3,16,5.1,13,2.92,Cycling
9750,25.5,2.6,19,1,22.5,1.5,Cycling
10000,34.75,7.46,18.25,4.26,15,3.08,Cycling
10250,35,2.94,16.25,3.83,18.67,0.94,Cycling
10500,36.5,2.29,13.67,8.73,17.75,1.3,Cycling
10750,42.25,0.43,11.5,3.04,13.5,1.5,Cycling
11000,38,1.41,14.33,3.86,21.25,3.27,Cycling
11250,30.4,4.03,15,2,21.5,4.72,Cycling
11500,37.25,2.49,14,5.52,15.25,3.19,Cycling
11750,36.5,0.87,19.75,2.77,13.25,1.3,Cycling
12000,38.33,0.94,11,6.98,14.75,4.09,Cycling
12250,42.5,1.66,12.5,4.56,14.25,1.48,Cycling
12500,35.25,5.12,18,2.55,11.75,5.93,Cycling
12750,27.5,3.35,19.5,1.12,22,1.41,Cycling
13000,35.25,8.17,18,5.52,11,4.97,Cycling
13250,33.75,2.49,17.5,5.5,16.75,2.49,Cycling
13500,42,2.12,16.75,3.7,15,4.64,Cycling
13750,41,4.74,11.25,5.12,11.5,2.5,Cycling
14000,34,1.41,19.67,1.25,15,3,Cycling
14250,32.25,5.76,17.5,4.97,16.75,6.5,Cycling
14500,36.5,2.29,17,4.18,16,2.83,Cycling
14750,36.25,3.9,18.5,3.5,16.25,1.79,Cycling
15000,43.33,0.94,11.5,2.87,13,3.74,Cycling
15250,39.25,4.49,13.25,5.36,15,2.55,Cycling
15500,29.75,3.27,20.25,0.83,22,2,Cycling
15750,34.25,7.56,18.5,3.35,17.75,3.83,Cycling
16000,32.33,2.62,17.67,2.05,19.75,1.92,Cycling
16250,34.25,3.49,16.25,5.07,14.75,2.38,Cycling
16500,41,1,11.67,2.87,11.25,2.49,Cycling
