# Task: bending1,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,42,0.71,21.25,0.43,30,0,Bending1
250,41.5,0.5,20.25,1.48,31.25,1.09,Bending1
500,41.5,0.5,14.25,1.92,33,0,Bending1
750,40.75,0.83,15.75,0.43,33,0,Bending1
1000,40,0.71,20,2.74,32.75,0.43,Bending1
1250,41.25,0.83,24.25,0.43,31.5,0.87,Bending1
1500,42.25,0.43,23.75,0.43,35.25,1.3,Bending1
1750,43.5,0.87,21,0,36,0,Bending1
2000,42.75,0.83,21.25,0.43,36,0,Bending1
2250,43.25,0.43,23.75,0.43,36,0,Bending1
2500,43.25,0.83,24.5,0.5,36,0,Bending1
2750,43.75,0.43,24.25,0.43,36,0,Bending1
3000,44.33,0.47,24,0,36,0,Bending1
3250,44.5,0.5,24,0,36,0,Bending1
3500,44.75,0.43,24,0,36,0,Bending1
3750,45,0,24,0,36.25,0.43,Bending1
4000,45,0,23.75,0.43,36,0,Bending1
4250,45,0,23.25,1.3,36,0,Bending1
4500,45,0,24,0,36.5,0.5,Bending1
4750,45,0,21.5,1.5,37,1,Bending1
5000,45,0,19.5,1.12,37.5,1.5,Bending1
5250,45,0,21,0,37,1,Bending1
5500,45,0,22.75,0.83,36.5,0.5,Bending1
5750,45,0,24,0,36.25,0.43,Bending1
6000,45,0,23.25,0.83,36.75,0.83,Bending1
6250,45,0,23.75,0.43,37,1,Bending1
6500,45,0,23.5,0.5,37,1,Bending1
6750,45,0,23.67,0.47,36,0,Bending1
7000,45,0,24,0,36.33,0.47,Bending1
7250,45,0,24,0,36.25,0.43,Bending1
7500,45,0,24.5,0.5,35.25,1.3,Bending1
7750,45,0,24.75,0.83,35.25,1.3,Bending1
8000,44.5,0.5,24,0,35.25,1.3,Bending1
8250,44.5,0.5,24,0,36,0,Bending1
8500,44.5,0.5,24,0,36,0,Bending1
8750,44.25,0.83,24,0,36,0,Bending1
9000,44.5,0.5,24,0,36,0,Bending1
9250,44.5,0.5,24,0,36,0,Bending1
9500,44.5,0.5,24,0,36,0,Bending1
9750,44,0.71,24,0,36,0,Bending1
10000,44.33,0.47,24,0,36,0,Bending1
10250,43.75,0.43,24,0,36,0,Bending1
10500,44.5,0.5,24,0,36,0,Bending1
10750,44.33,0.47,24,0,36,0,Bending1
11000,44.5,0.5,24,0,36,0,Bending1
11250,44.5,0.5,24,0,36,0,Bending1
11500,44,0.71,24,0,36,0,Bending1
11750,43.75,0.43,24.25,0.43,35.5,1.5,Bending1
12000,44.75,0.43,23.75,0.43,36,0,Bending1
12250,45,0,24,0,36,0,Bending1
12500,45,0,24,0,36,0,Bending1
12750,44.5,0.5,23.75,0.43,36,0,Bending1
13000,44.67,0.47,24,0,34,1.41,Bending1
13250,44.5,0.5,24,0,36,0,Bending1
13500,44.33,0.47,23.67,0.47,36,0,Bending1
13750,44.5,0.5,24,0,35.25,1.3,Bending1
14000,44.5,0.5,23.75,0.43,36,0,Bending1
14250,44.5,0.5,24,0,36,0,Bending1
14500,44,0.71,23,1.22,36.5,0.5,Bending1
14750,44.25,0.43,22,1,36.5,0.5,Bending1
15000,44.5,0.5,23,1.22,36.25,0.43,Bending1
15250,44.5,0.5,24,0,37,1.22,Bending1
15500,44.5,0.5,24,0,37.25,0.83,Bending1
15750,44.5,0.5,24,0,36.75,0.83,Bending1
16000,44.5,0.5,21.75,1.3,36.75,0.83,Bending1
16250,44.5,0.5,23,1.22,37.25,1.3,Bending1
16500,44.75,0.43,25,0,36.67,0.94,Bending1
16750,45,0,24,0,36.67,0.94,Bending1
17000,45,0,24,0,37,1,Bending1
17250,44.67,0.47,22.25,1.09,37.33,0.94,Bending1
17500,44.5,0.5,20.75,0.43,37,1,Bending1
17750,44.33,0.47,21,0,37,1,Bending1
18000,44.5,0.5,20.75,0.43,36.5,0.5,Bending1
18250,44.5,0.5,21,0,36.5,0.5,Bending1
18500,44.5,0.5,21.75,0.83,36.75,0.83,Bending1
18750,44.5,0.5,22.75,1.64,36.75,1.3,Bending1
19000,44.5,0.5,21.75,0.43,36.5,0.5,Bending1
19250,44.5,0.5,21,0,36,0,Bending1
19500,44.5,0.5,20.75,1.09,36,0,Bending1
19750,44,1,23,0.71,36,0,Bending1
20000,42.75,0.83,24,0,36,0,Bending1
20250,41.5,0.5,23,1,36,0,Bending1
20500,42,0,24,0,36,0,Bending1
20750,42,0,23.75,0.43,36,0,Bending1
21000,42,0,24,0,36.5,0.5,Bending1
21250,42.25,0.43,24.25,0.43,36.5,0.5,Bending1
21500,42.33,0.47,24,0,36.67,0.47,Bending1
21750,42.33,0.47,24,0,36.67,0.47,Bending1
22000,42,0,23.25,1.3,37,1,Bending1
22250,42.33,0.47,23.33,0.94,36.5,0.5,Bending1
22500,42,0,23.33,0.47,36.5,0.5,Bending1
22750,42,0,23,1.22,36.5,0.5,Bending1
23000,42.25,0.43,22.5,0.5,36.25,0.43,Bending1
23250,42,0,23.25,0.43,36.5,0.5,Bending1
23500,42,0,23.5,0.5,36,0,Bending1
23750,42,0,24,0,36.25,0.43,Bending1
24000,42,0,24,0,36.25,0.43,Bending1
24250,42,0,24,0,36.5,0.5,Bending1
24500,42,0,24,0,36.5,0.5,Bending1
24750,42,0,24,0,36.25,0.43,Bending1
25000,42,0,24.67,0.94,36.33,0.47,Bending1
25250,42,0,24.5,0.87,36.5,0.5,Bending1
25500,42,0,24.25,0.43,36.5,0.5,Bending1
25750,42,0,24,0,36.25,0.43,Bending1
26000,42,0,24,0,36.33,0.47,Bending1
26250,42,0,24,0,36,0,Bending1
26500,43.33,0.94,24,0,36,0,Bending1
26750,43.67,0.47,24,0,36,0,Bending1
27000,44.25,0.43,24,0,36,0,Bending1
27250,44.5,0.5,24,0,36,0,Bending1
27500,45,0,22.5,0.5,36,0,Bending1
27750,43.75,1.09,22.5,0.5,36,0,Bending1
28000,43,0.71,20,0.71,36,0,Bending1
28250,40.5,1.12,20.67,0.47,35.67,0.47,Bending1
28500,38.75,0.43,23.4,0.49,33,0,Bending1
28750,41.5,1.5,22,0.82,35,1.41,Bending1
29000,43.5,0.5,22.25,0.43,36.5,0.5,Bending1
29250,44.33,0.47,21.25,0.43,36.67,0.47,Bending1
29500,44.75,0.43,22.25,0.83,36,0,Bending1
29750,42.5,0.5,19.25,0.83,36.25,0.43,Bending1
30000,43.67,0.47,21.33,0.47,36.75,0.83,Bending1
30250,45,0,22,1.41,37.75,1.3,Bending1
30500,45.33,0.47,24,0,38,1,Bending1
30750,45.75,0.43,26,0.71,37.5,1.5,Bending1
31000,45.25,0.43,26.5,0.5,37.5,1.5,Bending1
31250,45,0,25.33,1.25,37.33,1.25,Bending1
31500,45.5,0.5,24.25,0.43,37.5,1.5,Bending1
31750,45,0,24.75,0.83,37,1,Bending1
32000,45,0,23.5,0.5,36.5,0.5,Bending1
32250,44.83,0.37,18.33,1.25,36.5,0.5,Bending1
32500,43.5,1.12,19.25,1.3,36.5,0.5,Bending1
32750,42.25,0.43,20.33,0.47,36,0,Bending1
33000,42,0,19.75,0.83,36,0,Bending1
33250,43.25,0.43,20.5,0.87,36,0,Bending1
33500,45,0,19.5,1.12,36,0,Bending1
33750,45,0,21.25,1.09,37,0.82,Bending1
34000,45,0,24,0,37.25,1.3,Bending1
34250,45.75,0.43,27,0.71,37.5,1.12,Bending1
34500,46.5,0.5,27.67,0.94,37.33,1.25,Bending1
34750,46.5,0.5,29,0.71,37.5,1.5,Bending1
35000,45.5,0.5,28.5,0.87,37.5,1.12,Bending1
35250,45.5,0.5,29,0.71,37,1,Bending1
35500,45.5,0.5,28.25,0.43,37.25,1.3,Bending1
35750,45.5,0.5,27.67,0.47,37.33,1.25,Bending1
36000,45,0,28,0,37.5,1.5,Bending1
36250,45.25,0.43,27.25,0.43,37.75,1.3,Bending1
36500,45.25,0.43,26.5,0.87,38,1,Bending1
36750,45,0,25.67,0.47,38,0.82,Bending1
37000,45.33,0.47,26.33,0.47,38,1,Bending1
37250,45.25,0.43,25.75,0.83,38,1,Bending1
37500,45,0,24,0,38.25,0.83,Bending1
37750,45,0,24.67,0.47,38.33,0.47,Bending1
38000,45,0,24.25,0.43,38.5,0.5,Bending1
38250,45,0,24,0,38.5,0.5,Bending1
38500,45,0,24,0,38.5,0.5,Bending1
38750,45,0,24,0,38.5,0.5,Bending1
39000,45,0,24,0,38.33,0.47,Bending1
39250,45,0,24,0,38.25,0.83,Bending1
39500,44.75,0.43,21.75,1.48,37.75,1.09,Bending1
39750,42.75,0.83,21,0.82,36.33,0.47,Bending1
40000,41.67,0.47,24,0,36,0,Bending1
40250,40.5,0.5,22.5,1.12,33,0,Bending1
40500,40.5,0.5,21,0,32.5,0.5,Bending1
40750,41,0.82,20.33,0.47,32.5,0.5,Bending1
41000,42,0,21,0,33.5,1.5,Bending1
41250,44,1.22,21.75,0.83,35.25,1.3,Bending1
41500,45,0,24,0,36,0,Bending1
41750,45.5,0.5,22.25,1.3,36.5,0.5,Bending1
