# Task: walking,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,33.5,2.87,16.25,3.42,14,5,Walking
250,27.75,1.3,16,2.92,13.75,3.49,Walking
500,32.25,5.76,14.25,4.32,20.5,2.87,Walking
750,34.5,1.5,15,0,13,10,Walking
1000,34.25,3.49,12.67,5.25,15.25,3.27,Walking
1250,35.25,5.76,14.75,1.79,17.75,3.42,Walking
1500,24,2.45,9.5,3.5,21.33,4.5,Walking
1750,33.67,5.56,15.75,1.3,18.67,0.94,Walking
2000,37.5,4.5,16.75,6.38,14,7.55,Walking
2250,30,0,18.25,2.17,15.67,2.62,Walking
2500,33.33,8.81,14.33,4.11,17.75,5.49,Walking
2750,36.25,6.38,16.25,1.79,13.75,4.71,Walking
3000,31.25,3.42,16,2.45,18.75,0.83,Walking
3250,38,5.15,15,2.12,19.5,3.2,Walking
3500,34.5,5.59,21,1.87,20.25,2.28,Walking
3750,31.25,3.7,16.75,3.03,18.5,0.5,Walking
4000,35.75,3.9,9.5,4.39,19,2.92,Walking
4250,29,3,15.25,2.28,18.5,2.87,Walking
4500,28.75,4.32,21,0,15,3.56,Walking
4750,41.5,2.6,15.33,1.7,15.25,3.9,Walking
5000,36.5,0.5,15.5,2.29,20.25,2.59,Walking
5250,39,4.24,11.25,2.28,15.75,4.44,Walking
5500,38,7.48,11.5,3.5,21.33,1.89,Walking
5750,31.5,4.56,18.5,1.5,20.5,3.35,Walking
6000,40.67,1.25,18,2.45,19.5,4.92,Walking
6250,38,5.1,16.67,4.78,20.75,2.17,Walking
6500,30.6,4.8,17.4,4.45,12.25,7.46,Walking
6750,36,4.24,18.25,2.17,17.33,3.86,Walking
7000,43.33,5.25,10.33,1.25,16,3.08,Walking
7250,31.33,2.36,14,1.41,14,4.95,Walking
7500,31.25,3.7,15.25,2.17,9.75,3.03,Walking
7750,37.5,4.5,18.5,2.6,17.33,8.73,Walking
8000,31,4.12,12.25,4.76,12,2.94,Walking
8250,40.75,3.03,11.33,2.62,14.5,2.29,Walking
8500,29.5,2.87,15.25,4.44,17.5,5.12,Walking
8750,27,8.06,19.75,1.3,11.75,1.79,Walking
9000,41,3.67,15.75,1.92,12.5,0.5,Walking
9250,34.75,2.95,16.75,5.07,14,2.12,Walking
9500,37.5,5.59,19.5,0.5,15.25,1.79,Walking
9750,33.25,8.2,18.67,0.94,22.33,2.36,Walking
10000,25,3.56,13,2.16,20.5,3.57,Walking
10250,32.67,4.71,12.67,1.25,19,0.82,Walking
10500,40.5,4.56,15,6.6,16.33,2.49,Walking
10750,35.5,2.18,13.25,6.22,7,4.3,Walking
11000,38.67,2.05,17.33,1.7,15.25,1.92,Walking
11250,31.75,7.26,15.25,2.86,17,2.45,Walking
11500,26,5.7,16,1.73,12.25,2.17,Walking
11750,34.75,3.7,16,4.18,12.67,0.47,Walking
12000,33,3.67,15,2.83,15,3.74,Walking
12250,35.5,2.29,14.5,4.33,19.5,4.39,Walking
12500,34.75,5.72,11.75,1.92,19.5,2.6,Walking
12750,29.25,5.36,12.5,5.22,18,2.83,Walking
13000,30.75,8.84,14,3.74,17.67,2.62,Walking
13250,43,4,16.75,4.26,18.33,4.5,Walking
13500,35.5,2.87,14.5,1.5,16,4.06,Walking
13750,34.25,5.4,14.25,1.3,13.25,4.87,Walking
14000,34,5.1,13.33,1.89,14,8.77,Walking
14250,24.5,6.87,13.25,4.97,21,2.12,Walking
14500,31.25,9.81,19,6.44,14,7.65,Walking
14750,37.5,4.5,13.75,4.82,12.5,2.87,Walking
15000,36.5,2.5,19.5,1.5,14.75,3.27,Walking
15250,34.25,5.21,15.5,5.12,13.33,1.25,Walking
15500,33.25,3.49,15.75,2.49,15,3.08,Walking
15750,30.75,2.86,10,5.48,16.5,1.5,Walking
16000,34.5,7.4,19,5.34,13,1.22,Walking
