# Task: standing,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,43.75,0.83,14.75,0.43,14.25,0.83,Standing
250,45,0,17.67,0.47,12.5,0.87,Standing
500,45.25,0.43,17.25,0.83,11.75,0.43,Standing
750,45,0,16,1,12.33,0.47,Standing
1000,44.67,0.47,12,0,12.67,0.47,Standing
1250,43.67,0.47,12,0,14,1.22,Standing
1500,44,0,12,0,14,1.22,Standing
1750,44.33,0.47,13,0,14,1.58,Standing
2000,44.33,0.47,13,1,13.75,0.83,Standing
2250,44.5,0.5,12,0,13.5,1.12,Standing
2500,44.33,0.47,11.33,0.94,14.25,0.43,Standing
2750,44.5,0.5,10,1.22,14.25,0.83,Standing
3000,45,0,12.25,0.43,15.25,0.43,Standing
3250,44.5,0.5,12,0,16,0.71,Standing
3500,45,0,12,0,16.75,1.3,Standing
3750,44.67,0.47,12,0,16.25,0.83,Standing
4000,45,0,12,0,15.33,0.47,Standing
4250,44.67,0.47,12,0,14.67,0.47,Standing
4500,45,0,11.5,0.5,15,0,Standing
4750,45,0,12,0,14.25,0.83,Standing
5000,45,0,12,0,14.25,0.83,Standing
5250,45,0,13.5,0.5,13.67,1.25,Standing
5500,45,0,14,0.82,13.75,1.3,Standing
5750,44.5,0.5,12.5,0.5,14.75,0.43,Standing
6000,44.33,0.47,12,0,15.25,0.43,Standing
6250,44.33,0.47,12,0,15.75,0.83,Standing
6500,44.33,0.47,12,0,16.5,1.12,Standing
6750,44.5,0.5,12.25,0.43,17.5,0.5,Standing
7000,44.5,0.5,12.33,0.47,17.33,0.47,Standing
7250,44.25,0.83,12.33,0.47,17.25,0.83,Standing
7500,42.75,0.83,14,0.71,17.75,0.43,Standing
7750,42,0,13.5,0.5,17.5,0.5,Standing
8000,42,0,11.67,0.47,16.75,0.83,Standing
8250,42,0,12,0,16.25,0.83,Standing
8500,42,0,11.33,0.47,16,0.82,Standing
8750,42,0,11.5,0.5,16.25,0.83,Standing
9000,42,0,10,0,15.33,0.47,Standing
9250,43.2,0.75,8.67,0.47,12.6,0.8,Standing
9500,44.67,0.47,9.25,0.43,11.67,0.47,Standing
9750,44.5,0.5,9,0,9.33,0.47,Standing
10000,44.33,0.47,10.33,1.25,10.5,1.12,Standing
10250,44,0,13.5,0.5,11.75,0.43,Standing
10500,44,0.71,13.5,1.12,13.25,1.79,Standing
10750,44,0,14.5,0.5,12.5,0.5,Standing
11000,43.5,1.12,13.5,1.12,12.75,1.3,Standing
11250,42.75,0.83,9,2.74,13.33,0.94,Standing
11500,43,1,8.25,0.83,11.75,0.43,Standing
11750,42.75,0.83,6.67,0.94,13.33,1.25,Standing
12000,42,0,6,0,15,0.71,Standing
12250,41.75,0.43,11,1.41,16.75,1.3,Standing
12500,41.5,0.5,12.5,0.5,15.25,0.43,Standing
12750,41.67,0.47,14.5,0.5,15,0.82,Standing
13000,41.75,0.43,14.25,0.43,14.5,0.5,Standing
13250,41.33,0.47,13.33,1.25,14.5,0.87,Standing
13500,41.33,0.47,12.5,0.5,15.25,0.43,Standing
13750,41.5,0.5,12.75,0.83,16,1,Standing
14000,41.67,0.47,13.67,0.47,17,0,Standing
14250,39.8,0.75,12,0,17.33,1.11,Standing
14500,38.33,1.7,12,0,16.5,0.5,Standing
14750,39.5,0.5,6.33,4.11,13.33,1.25,Standing
15000,39.5,0.5,10.25,1.3,12.75,0.83,Standing
15250,39,0,7.5,1.12,12.67,0.94,Standing
15500,39,0,7,1.58,13.33,0.94,Standing
15750,38.33,0.47,13,1.41,14.25,1.3,Standing
16000,39,0,15,0,12,0,Standing
16250,39.25,0.43,15,0,11.75,0.43,Standing
16500,39,0,15.25,0.43,11,1,Standing
16750,39.25,0.43,16,0,10,0.82,Standing
17000,39,0,12.33,2.05,13,0.82,Standing
17250,38.75,0.43,10.75,2.38,12.5,1.8,Standing
