# Task: sitting,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,41.5,0.5,14,0,14.5,0.87,Sitting
250,41.75,0.43,14.75,0.43,13,0.71,Sitting
500,41.5,0.5,16.5,0.5,12.5,0.5,Sitting
750,41.5,0.5,16.75,0.43,14.25,1.48,Sitting
1000,41.5,0.5,16.25,0.83,15.5,0.87,Sitting
1250,41.75,0.43,16.5,0.5,15.25,0.43,Sitting
1500,41.75,0.43,17,0,15.25,0.83,Sitting
1750,41.75,0.43,15.25,1.09,11,3.08,Sitting
2000,41.5,0.5,17,1.63,2,0,Sitting
2250,41.5,0.5,19,0.82,13.33,1.7,Sitting
2500,42,0,16.25,0.83,16,2.12,Sitting
2750,41.5,0.87,14.25,2.49,11.25,7.85,Sitting
3000,41.5,0.5,19.5,1.12,15.25,1.09,Sitting
3250,41.67,0.47,12.75,4.44,15,3.56,Sitting
3500,41.5,0.5,14.25,1.48,14.25,2.86,Sitting
3750,41.5,0.5,14.25,0.43,15,1.22,Sitting
4000,41.67,0.47,12.67,1.7,16.25,0.43,Sitting
4250,41.5,0.5,15.5,0.5,15.75,0.83,Sitting
4500,41.75,0.43,14,1.22,13.75,0.83,Sitting
4750,42,0,14,1.22,10.75,1.3,Sitting
5000,41.5,0.5,13.25,0.83,13.25,1.92,Sitting
5250,41.5,0.5,15.25,0.43,13.25,0.83,Sitting
5500,42,0,16.33,0.47,12.33,0.47,Sitting
5750,41.75,0.43,18.6,1.36,15.8,1.94,Sitting
6000,41.75,0.43,18.5,0.5,16.75,0.83,Sitting
6250,42,0,15.25,1.79,14,0.71,Sitting
6500,42,0,10.75,0.83,13.75,0.83,Sitting
6750,42,0,14,1.41,13,0.82,Sitting
7000,42,0,12.5,3.28,10.25,3.77,Sitting
7250,42,0,19,1.22,17.5,0.5,Sitting
7500,42,0,20.33,0.47,16.67,0.94,Sitting
7750,42,0,19.75,0.43,16.5,1.12,Sitting
8000,41.67,0.47,19,0,15,0,Sitting
8250,41.5,0.5,18.25,0.43,15,0.71,Sitting
8500,41.33,0.47,19.67,0.94,17,1.22,Sitting
8750,41.75,0.43,19.25,0.43,18,0,Sitting
9000,42,0,18.75,0.43,16.25,0.83,Sitting
9250,41.75,0.43,19,0,15.5,0.5,Sitting
9500,41.75,0.43,18.5,0.5,15.5,0.5,Sitting
9750,41.5,0.5,18.25,0.43,15.75,0.83,Sitting
10000,41.5,0.5,19.25,0.43,16.25,0.83,Sitting
10250,41.75,0.43,19,0,17,0.82,Sitting
10500,41.5,0.5,19,0,17.33,0.94,Sitting
10750,41.83,0.37,19,0.63,16.8,0.75,Sitting
11000,41.67,0.47,12.25,0.83,15,2.16,Sitting
11250,42,0,12.67,0.47,13.25,0.43,Sitting
11500,41.67,0.47,9.67,0.47,11.5,0.5,Sitting
11750,41.75,0.43,11.67,0.47,4.75,2.59,Sitting
12000,41.5,0.5,10.25,1.48,4.5,2.69,Sitting
12250,41.75,0.43,6.25,1.48,10.5,1.12,Sitting
12500,42,0,6.33,0.94,12,0,Sitting
12750,41.5,0.5,1,0,9.5,0.5,Sitting
13000,41.5,0.5,3,0.71,10.25,0.83,Sitting
13250,41.67,0.47,1.5,0.5,10,0,Sitting
13500,41.33,0.47,2,1.41,10.33,0.94,Sitting
13750,41.5,0.5,5,0,11.75,0.43,Sitting
14000,41.75,0.43,5,0,11.25,0.43,Sitting
14250,41.5,0.5,1.5,0.5,11,0,Sitting
14500,41.5,0.5,5,0.71,11.25,0.43,Sitting
14750,41.5,0.5,4.67,1.25,11.67,1.25,Sitting
15000,41.5,0.5,9.75,2.49,10,1.63,Sitting
15250,41.75,0.43,12,0,9.25,1.64,Sitting
15500,41.5,0.5,9,1.41,12.5,0.87,Sitting
15750,41.5,0.5,7.33,0.47,11.5,0.5,Sitting
16000,41.5,0.5,8.67,0.47,10,0.82,Sitting
16250,41.75,0.43,6.25,1.48,9.5,0.87,Sitting
16500,41.5,0.5,3.5,1.12,8.33,0.47,Sitting
16750,41.5,0.5,5.25,0.83,10.25,0.83,Sitting
17000,41.5,0.5,5,0.71,12,0,Sitting
17250,41.67,0.47,2.67,1.25,11.67,0.47,Sitting
17500,41.33,0.47,5.5,0.5,11.75,0.43,Sitting
17750,41.5,0.5,8.5,1.5,12,0.71,Sitting
18000,41.5,0.5,9.75,0.83,12.25,0.43,Sitting
18250,41.5,0.5,9.33,0.47,12.25,0.43,Sitting
18500,41.5,0.5,6.75,0.83,11.75,0.43,Sitting
18750,41.5,0.5,9,0,11.75,0.43,Sitting
19000,41.5,0.5,8.5,0.5,11,0.82,Sitting
19250,41.5,0.5,8.75,0.43,11.25,0.83,Sitting
19500,41.5,0.5,7.33,0.94,11,0.82,Sitting
19750,41.5,0.5,6,0,10.25,0.83,Sitting
20000,41.67,0.47,6.75,0.83,11.33,0.94,Sitting
20250,41.5,0.5,8.5,0.87,10.5,0.87,Sitting
20500,41.33,0.47,7.33,1.25,11.33,0.47,Sitting
