# Task: sitting,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,33,0,11.75,0.43,14.67,0.47,Sitting
250,33.75,1.3,13.75,1.09,14.5,1.12,Sitting
500,36,0,12.25,0.43,16.5,0.87,Sitting
750,36,0,12,0,15.5,0.5,Sitting
1000,36,0,11.75,0.43,15.75,0.83,Sitting
1250,36,0,10.25,1.09,16,0.71,Sitting
1500,36,0,9,0,15.75,0.83,Sitting
1750,36,0,9.75,0.83,14.75,0.43,Sitting
2000,36,0,10.25,1.3,15,0,Sitting
2250,36,0,11.5,1.5,13,1.22,Sitting
2500,36,0,12.67,0.94,15.67,0.94,Sitting
2750,36,0,12,0,13.33,0.94,Sitting
3000,36,0,12.25,0.43,13.25,1.3,Sitting
3250,36,0,12,0,14.25,0.83,Sitting
3500,36,0,11.25,0.43,15,0,Sitting
3750,36,0,11.5,0.5,16,0.82,Sitting
4000,36,0,11.25,0.83,14.75,0.43,Sitting
4250,36,0,11.25,0.43,15.75,1.48,Sitting
4500,36,0,10.67,0.94,16.5,0.5,Sitting
4750,36,0,10,0.82,15.75,0.83,Sitting
5000,36,0,9.25,0.43,15,0,Sitting
5250,36,0,10,1,14.75,0.43,Sitting
5500,36,0,9.25,1.79,17,1.22,Sitting
5750,36,0,11.25,0.83,18,0,Sitting
6000,36.25,0.43,16.75,2.17,16.25,1.09,Sitting
6250,36,0,15,0.71,15,1.22,Sitting
6500,33.5,1.5,13,1.41,17.75,2.28,Sitting
6750,33.75,1.3,8.33,1.7,15.67,0.47,Sitting
7000,33,0,9,2.16,12,0,Sitting
7250,36,0,14.5,1.12,9.33,2.49,Sitting
7500,36.5,0.5,13,1.22,16.25,1.3,Sitting
7750,36.25,0.43,13.75,1.3,17.25,1.3,Sitting
8000,36,0,13,1.58,12,2.45,Sitting
8250,36,0,15.5,0.5,12,0,Sitting
8500,36,0,10.5,2.96,8.67,0.94,Sitting
8750,36.2,0.4,6,4.55,10,4.52,Sitting
9000,36,0,11,0.82,12,0,Sitting
9250,36,0,13.25,0.43,11.5,0.5,Sitting
9500,36,0,10,2.12,10,1.22,Sitting
9750,36,0,10.5,1.5,11,1.41,Sitting
10000,36,0,9.25,0.43,11.25,1.3,Sitting
10250,36,0,7.25,3.11,11.5,1.8,Sitting
10500,36,0,6.5,3.5,10.5,1.66,Sitting
10750,36,0,2.5,0.5,12,0,Sitting
11000,36,0,1.5,0.5,12.2,0.4,Sitting
11250,36,0,6.5,2.5,11.5,0.5,Sitting
11500,36.5,0.5,10,0,11.25,0.83,Sitting
11750,36.25,0.43,10.5,2.06,10.5,1.12,Sitting
12000,36,0,9.75,0.83,11,0.82,Sitting
12250,36.25,0.43,14,1,11,1.22,Sitting
12500,36,0,12.67,0.47,13.5,1.12,Sitting
12750,36.5,0.87,13.5,1.12,12,0.71,Sitting
13000,36.25,0.43,15.25,0.43,13.5,1.12,Sitting
13250,36.5,0.5,12.5,1.12,15.25,0.83,Sitting
13500,36,0,13.67,1.25,15.67,0.94,Sitting
13750,36.5,0.5,12.25,0.43,17.25,0.83,Sitting
14000,37.33,0.94,11.5,0.87,19.33,0.94,Sitting
14250,36.5,0.5,12,0,19.5,0.5,Sitting
14500,36.33,0.47,12.67,0.47,20.75,0.43,Sitting
14750,36.5,0.5,12,0,20.5,0.5,Sitting
15000,36.5,0.5,12.25,0.43,18.25,0.43,Sitting
15250,37,1,12.5,0.87,18.25,0.43,Sitting
15500,36.5,0.5,13,0.71,18.25,0.43,Sitting
15750,37,1,15,0,18,0,Sitting
16000,36.67,0.75,14,0.89,18.8,0.75,Sitting
