# Task: sitting,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,42,0,18.75,0.83,20.25,0.83,Sitting
250,42.25,0.43,18.25,0.43,20.75,0.83,Sitting
500,42.5,0.5,19.5,0.87,18.75,0.43,Sitting
750,42.25,0.43,19,0,20.75,1.09,Sitting
1000,42,0,20.33,0.47,21,0,Sitting
1250,42,0,18.33,0.47,21.33,0.47,Sitting
1500,42,0,18,0,21,0,Sitting
1750,42.5,0.5,18.25,0.43,21,0,Sitting
2000,42,0,19,1.22,21,0,Sitting
2250,42.5,0.5,21,0,18.25,1.09,Sitting
2500,42,0,21,0,16.5,0.5,Sitting
2750,42,0,21,0,18,0.71,Sitting
3000,42.5,0.5,21.33,0.47,19.67,1.25,Sitting
3250,42.25,0.43,21,0,20.5,0.5,Sitting
3500,42.5,0.5,21,0,19.75,0.83,Sitting
3750,42,0,20,0.71,19.25,0.83,Sitting
4000,42.25,0.43,19.25,0.43,17,1.22,Sitting
4250,42,0,20.5,0.5,15.25,0.43,Sitting
4500,42,0,21,0,16.5,1.12,Sitting
4750,42,0,19.75,1.3,20.33,0.47,Sitting
5000,42.25,0.43,20.75,0.43,19,1.22,Sitting
5250,42.5,0.5,19,0.71,18,0.71,Sitting
5500,42.25,0.43,18.25,0.43,19,1,Sitting
5750,42.33,0.47,20,0.82,18.75,1.3,Sitting
6000,42,0,20.75,1.79,19.25,2.49,Sitting
6250,42,0,11.25,2.59,11.25,3.34,Sitting
6500,42,0,13.5,1.5,16,1,Sitting
6750,42,0,14.67,0.47,16.67,0.47,Sitting
7000,42.75,0.83,16.33,1.7,9.5,3.5,Sitting
7250,44.33,0.47,18.25,0.43,12,0.82,Sitting
7500,45,0,16,0,12.25,0.43,Sitting
7750,44.33,0.47,17,0,12,0,Sitting
8000,44.75,0.43,17.25,0.43,12.5,0.87,Sitting
8250,45,0,16,0.71,12.5,0.87,Sitting
8500,44.75,0.43,15,0,12,0,Sitting
8750,45,0,15.5,0.5,11.75,0.43,Sitting
9000,45,0,15,0,6,2.45,Sitting
9250,45,0,14.33,0.94,5.67,2.62,Sitting
9500,44.5,0.5,12.33,0.47,11,1.41,Sitting
9750,44.5,0.5,12,0,14.5,0.87,Sitting
10000,44.5,0.5,13.67,0.47,15,0,Sitting
10250,44.67,0.47,15,0,15.33,0.47,Sitting
10500,44.5,0.5,15,0,14.25,0.83,Sitting
10750,44.33,0.47,14,0.82,14.75,1.64,Sitting
11000,44.5,0.5,13,0.71,15.75,0.43,Sitting
11250,44.75,0.43,12.75,0.43,15,0,Sitting
11500,44.75,0.43,13.25,0.43,14,0.71,Sitting
11750,44.75,0.43,12,0,13.5,1.12,Sitting
12000,44.5,0.5,12,0,15,0,Sitting
12250,44.67,0.47,12,0,15,0,Sitting
12500,44.4,0.49,12,0,15,0,Sitting
12750,44.67,0.47,13,1,15,0,Sitting
13000,44.5,0.5,12,0,15.25,0.43,Sitting
13250,44.5,0.5,12.5,0.87,15.25,0.43,Sitting
13500,44.75,0.43,12,0,15,0,Sitting
13750,44.75,0.43,12,0,15,0,Sitting
14000,44.33,0.47,11.67,0.47,14.5,0.5,Sitting
14250,43.25,1.09,7.33,3.3,12,0,Sitting
14500,42.5,0.5,10.33,4.64,12,3.67,Sitting
14750,43.75,0.43,14.25,1.48,15,0.82,Sitting
15000,45,0,10,1.41,15.5,0.5,Sitting
15250,45,0,9.5,0.5,15,0,Sitting
15500,45,0,12,2.12,14,0.71,Sitting
15750,44.75,0.43,15,0,14,1.41,Sitting
16000,44.5,0.5,13,1.22,16,1.22,Sitting
16250,43.5,0.5,14.67,0.47,15,0,Sitting
16500,43.67,0.47,15.5,0.87,13.5,1.5,Sitting
16750,44.33,0.47,18,0,9,0.82,Sitting
17000,44.5,0.5,18,0,9,0,Sitting
17250,44.5,0.5,18,0,8.25,0.83,Sitting
17500,44.5,0.5,17.25,0.83,9.75,1.79,Sitting
17750,43.75,0.83,15.25,0.43,13.75,1.3,Sitting
18000,43.5,0.5,15.5,0.5,15,0,Sitting
18250,43.5,0.5,15,0,15,0,Sitting
18500,43.75,0.43,15.75,0.83,14.5,0.87,Sitting
18750,44.5,0.5,18,0,13.75,1.3,Sitting
19000,45,0.71,18,0,14,0.71,Sitting
19250,45.75,0.83,18.5,0.5,13.75,0.83,Sitting
19500,42.5,0.5,19,0.71,14.75,1.79,Sitting
19750,44,1,16.33,1.25,18.67,0.94,Sitting
20000,45.5,0.5,12.75,0.83,18.75,1.3,Sitting
20250,45.25,0.43,16,1,18,0,Sitting
20500,45.25,0.43,17,0,18.5,0.5,Sitting
20750,46.5,1.5,14.67,0.47,16,1.63,Sitting
21000,44.8,0.75,14.2,0.75,12.25,0.43,Sitting
21250,42.5,0.5,12.5,0.87,12,2.12,Sitting
21500,42.5,0.5,8.75,0.43,5.67,0.94,Sitting
21750,42.67,0.47,13,1.41,13.25,5.45,Sitting
22000,42.5,0.5,14.75,0.43,9.5,3.84,Sitting
22250,43.25,0.43,16.5,1.5,10.75,4.26,Sitting
22500,44.5,0.5,16.75,1.64,20.25,1.3,Sitting
22750,45,0,11.5,0.5,19,1.22,Sitting
23000,44.75,0.43,12.5,0.5,16.75,0.83,Sitting
23250,45,0,13.67,0.47,16,0.82,Sitting
23500,44.75,0.43,13,0,14.5,1.5,Sitting
23750,44.67,0.47,13.25,0.43,10,1.41,Sitting
24000,44.5,0.5,12.33,0.47,9.33,0.94,Sitting
24250,44.5,0.5,12,0,15.75,1.92,Sitting
24500,44.5,0.5,12,0,17,1.22,Sitting
24750,44.33,0.47,13,0,14,1.22,Sitting
25000,44.5,0.5,12.75,0.43,11,1.22,Sitting
25250,44.5,0.5,12.75,0.43,9.25,0.43,Sitting
25500,44.5,0.5,12,0,7.5,1.12,Sitting
25750,44.5,0.5,12,0,9.67,1.25,Sitting
26000,44.5,0.5,12,0,10.5,0.87,Sitting
26250,44.5,0.5,12.5,0.5,12,0,Sitting
26500,44.5,0.5,13.5,0.5,15,0,Sitting
26750,44.5,0.5,12.75,0.43,15,0,Sitting
27000,44.5,0.5,12.5,0.5,13,0,Sitting
27250,44.5,0.5,13.33,0.47,14.67,0.47,Sitting
27500,44.5,0.5,13.67,0.47,14.5,0.87,Sitting
27750,44.5,0.5,13,0,14,1.22,Sitting
28000,44.5,0.5,15,0,16.75,0.83,Sitting
28250,44.67,0.47,14.75,0.43,16,0.82,Sitting
28500,44.5,0.5,14,0,14.75,0.43,Sitting
28750,44.5,0.5,15,0,14.75,0.43,Sitting
29000,44.33,0.47,15.33,0.47,15,0,Sitting
29250,44.5,0.5,13.25,0.43,15,0,Sitting
29500,44.5,0.5,14.25,0.83,14.5,1.12,Sitting
29750,44.5,0.5,15.25,0.43,16,0.71,Sitting
30000,44.5,0.5,14.75,0.43,16.25,0.83,Sitting
30250,44.5,0.5,12,0.71,14.25,0.83,Sitting
30500,44.5,0.5,11.75,0.43,15.75,1.48,Sitting
30750,44.5,0.5,11.75,0.43,15.75,1.48,Sitting
31000,44.5,0.5,11.94,0.24,18.38,0.7,Sitting
31250,44.5,0.5,12.75,0.43,18,0,Sitting
31500,44.5,0.5,13,0,18,0,Sitting
31750,44.5,0.5,12,0,17.67,0.47,Sitting
32000,44.5,0.5,12,0,17.5,0.5,Sitting
32250,44.5,0.5,12,0,18,0,Sitting
32500,44.67,0.47,12,0,18,0,Sitting
32750,44.5,0.5,12,0,17.75,0.43,Sitting
33000,44.5,0.5,12,0,17,1.22,Sitting
33250,44.33,0.47,13.33,0.47,17.5,0.5,Sitting
33500,44.5,0.5,14.25,0.43,17.75,0.43,Sitting
33750,44.5,0.5,11.75,1.09,16.25,1.3,Sitting
34000,44.5,0.5,10.75,0.43,13.25,0.83,Sitting
34250,44.5,0.5,12,1.22,15.25,1.79,Sitting
34500,44.5,0.5,14,0.71,18.25,0.43,Sitting
34750,44.5,0.5,13.67,0.47,16.67,0.94,Sitting
35000,44.67,0.47,12,0,13.33,0.47,Sitting
35250,44.5,0.5,13.5,0.5,13.25,1.3,Sitting
35500,44.5,0.5,15.5,0.5,15.5,0.5,Sitting
35750,44.5,0.5,15.5,0.5,14.5,0.5,Sitting
36000,44.5,0.5,15,0,12.5,0.5,Sitting
36250,44.33,0.47,15.67,0.47,13.5,1.5,Sitting
36500,44.5,0.5,16,0,14,1,Sitting
36750,44.5,0.5,15.75,0.43,12.75,0.83,Sitting
37000,44.5,0.5,15.5,0.5,13,1.58,Sitting
37250,44.5,0.5,17.25,0.83,16,1,Sitting
37500,44.5,0.5,16.5,0.5,14.75,1.09,Sitting
37750,44.5,0.5,16.75,0.43,15.75,0.83,Sitting
38000,44.5,0.5,15.33,0.47,15.67,0.94,Sitting
38250,44.5,0.5,12.75,0.83,13.25,1.3,Sitting
38500,44.67,0.47,12,0,13.33,0.94,Sitting
38750,44.67,0.47,12,0,14,1.41,Sitting
39000,44.33,0.47,12,0,14,1.22,Sitting
39250,44.5,0.5,12,0,14,0.71,Sitting
39500,44.5,0.5,12.25,0.43,14,1.22,Sitting
39750,44.5,0.5,12,0,14.75,1.09,Sitting
40000,44.67,0.47,12.33,0.47,15.5,0.5,Sitting
40250,44.4,0.49,12.75,0.83,15.4,0.49,Sitting
40500,44.67,0.47,12,0,16.67,0.47,Sitting
40750,44.5,0.5,12,0,16.5,0.5,Sitting
41000,44.25,0.43,13,0.71,17.75,0.43,Sitting
41250,44,0.71,13,0.71,17.5,0.87,Sitting
41500,44.33,0.47,11.67,0.47,14.75,0.43,Sitting
