# Task: walking,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,35.75,2.77,14.67,2.05,14,0,Walking
250,40,4.06,12,3.94,13,7.38,Walking
500,33,4.24,14,1,15.67,2.62,Walking
750,30.25,0.43,15.25,2.77,20.25,7.4,Walking
1000,40,0.82,13.25,5.8,21,2.94,Walking
1250,34.5,1.5,13,1.87,16.25,4.49,Walking
1500,35.5,3.91,14.5,3.77,17.5,1.12,Walking
1750,38.67,6.94,18.33,1.25,18.25,1.79,Walking
2000,27.75,6.83,9.5,4.97,17.5,3.57,Walking
2250,27.75,3.9,17.25,2.49,14.5,2.6,Walking
2500,38.25,4.32,17.5,4.15,18.75,4.44,Walking
2750,32.75,2.17,18.25,2.86,20.25,3.56,Walking
3000,33.25,3.9,16.5,1.12,18,0,Walking
3250,40.5,3.35,14.5,2.87,15,4.3,Walking
3500,25.75,7.95,14.25,4.44,19.25,4.55,Walking
3750,25.5,2.69,16.5,3.2,18.25,2.95,Walking
4000,34.5,9.07,17.25,2.49,20.5,2.29,Walking
4250,38.25,2.86,17.75,4.6,23.5,0.87,Walking
4500,35,2.12,20.25,3.27,19.75,2.95,Walking
4750,42.75,2.49,14.5,2.5,21.25,1.09,Walking
5000,38.5,3.77,16,4.85,16.75,5.36,Walking
5250,37.25,1.09,16.5,3.77,12,4.64,Walking
5500,35,5.74,18.5,4.33,13.5,3.84,Walking
5750,37.25,4.09,18.5,1.5,19.25,2.95,Walking
6000,39.75,2.49,11.25,1.92,17,2.35,Walking
6250,39.5,5.59,5,5.66,20,1.41,Walking
6500,37,4.18,13.67,2.36,21,3,Walking
6750,33.33,6.8,17.75,3.56,15,0,Walking
7000,41.67,4.92,10.67,3.68,17.67,2.05,Walking
7250,34.67,3.4,18,2.94,17.75,3.56,Walking
7500,34.75,3.03,17.25,2.86,23,1,Walking
7750,41.25,4.32,15.33,0.47,18.25,1.79,Walking
8000,36,7.04,12.67,4.99,19.25,6.02,Walking
8250,28.75,1.48,6.25,3.34,16,4.58,Walking
8500,33,4.24,14.5,4.92,19.75,3.77,Walking
8750,37.25,2.49,13,6.16,16.5,3.04,Walking
9000,38.75,0.43,19.75,3.27,14,5.34,Walking
9250,42.75,3.11,18,6.36,12.25,2.95,Walking
9500,34.75,6.02,18.33,3.09,20.33,5.91,Walking
9750,31.25,5.76,14.75,4.21,19.75,2.77,Walking
10000,36.67,0.47,14.25,3.11,18,0,Walking
10250,43,5.1,17.67,4.5,12.75,2.86,Walking
10500,37.25,1.3,16,3.54,17.25,0.83,Walking
10750,39.75,2.49,18.75,1.3,20.67,2.87,Walking
11000,38.75,5.21,15,2,14,4.24,Walking
11250,33.25,1.79,12,4.85,16.5,2.29,Walking
11500,33.75,2.49,10.25,2.05,13.75,6.18,Walking
11750,38.5,4.97,14,2,16,3.67,Walking
12000,34.5,2.06,12.75,3.56,19.5,3.84,Walking
12250,42.25,3.49,8.67,2.36,16.5,1.5,Walking
12500,46,0,14.75,4.02,14,0,Walking
12750,27.75,1.92,13.75,3.49,20,2,Walking
13000,31.67,5.79,14.5,1.5,14.67,4.71,Walking
13250,39.75,3.9,16.25,3.49,18.5,3.77,Walking
13500,34.5,1.5,16.67,5.44,17.25,2.28,Walking
13750,35.67,3.77,9.67,4.78,11,3.67,Walking
14000,43,1,15.75,2.49,14.33,5.73,Walking
14250,35.75,1.79,12.5,2.87,18,5.1,Walking
14500,25.75,5.49,15,1.87,12.5,2.18,Walking
14750,32.25,8.95,13.25,3.03,16.33,1.25,Walking
15000,36.75,3.27,17,5.43,16.25,1.79,Walking
15250,33.5,2.87,13.5,1.66,16.25,4.02,Walking
15500,40.25,4.6,18.75,1.79,14.25,4.76,Walking
15750,33.5,8.56,14.75,4.02,15.5,4.5,Walking
16000,28.25,4.21,11.67,7.04,11.33,3.3,Walking
16250,29.33,3.3,16.5,2.29,15.33,3.68,Walking
16500,37.25,6.14,17,4,13.25,4.21,Walking
16750,29,0.82,20.67,0.94,20,1,Walking
