# Task: walking,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,35.75,7.05,16,3.16,14.75,3.9,Walking
250,39,3,21,1,17,5.79,Walking
500,31,6.2,15.75,0.83,22,1,Walking
750,42.75,3.34,17.25,2.17,19.25,3.03,Walking
1000,41,0.71,13,3.39,13.5,7.02,Walking
1250,38.75,4.71,11.33,0.94,12.25,3.63,Walking
1500,41,5.05,10.5,4.03,17.5,6.06,Walking
1750,32.25,3.96,9.33,3.4,20,2.83,Walking
2000,28,5.1,16.75,1.3,7.67,4.11,Walking
2250,34,3.46,18.75,2.28,18.25,2.59,Walking
2500,36,0,18,0.82,14.25,1.79,Walking
2750,38.5,2.18,11.75,4.87,15.5,2.29,Walking
3000,36.5,9.39,10.75,2.95,14.75,1.92,Walking
3250,30.5,0.87,13.75,2.38,19.5,4.39,Walking
3500,30.25,7.05,13.25,6.22,14,3.39,Walking
3750,43.25,3.03,13.67,1.89,20,3.74,Walking
4000,32.5,4.97,10.5,6.22,12.25,3.63,Walking
4250,35.5,4.5,14,3.24,18.33,3.09,Walking
4500,37.5,3.35,16,2.16,16,3.74,Walking
4750,28,3.74,17.75,4.76,16,3.74,Walking
5000,34,6.68,15.67,2.62,8,4.55,Walking
5250,43.75,1.09,16.5,4.97,19.25,5.36,Walking
5500,39.75,1.92,15,6.04,17.5,2.18,Walking
5750,36,2.83,11.5,4.5,9.25,5.85,Walking
6000,33.5,8.96,17.5,2.96,12.25,3.9,Walking
6250,24.75,3.11,16.25,3.63,15,3.54,Walking
6500,34.5,5.02,11.33,7.04,14.25,0.83,Walking
6750,36.75,2.49,14.75,4.55,9.75,3.77,Walking
7000,34.5,3.35,19,1.58,14,4.74,Walking
7250,37.75,4.32,13.5,4.56,17.75,3.77,Walking
7500,28.75,2.05,16,3.54,18.25,1.79,Walking
7750,29.5,3.91,18.25,3.27,18.5,2.18,Walking
8000,41.25,4.32,13.67,6.13,15.67,4.5,Walking
8250,35.5,2.5,18.5,3.57,13.75,1.48,Walking
8500,38.33,1.25,12,2.55,17.67,1.25,Walking
8750,35.5,8.96,16,2.12,17.5,0.87,Walking
9000,28.75,0.43,16.75,2.59,15.25,4.97,Walking
9250,27,8.83,15.33,2.05,14.75,3.49,Walking
9500,40,5.61,17.5,4.77,7.5,5.22,Walking
9750,33.25,1.64,11,3.94,15.25,1.92,Walking
10000,31.25,7.19,9.25,4.49,15.75,5.76,Walking
10250,37,7.65,17.5,5.02,19.75,2.49,Walking
10500,29.75,6.46,11.33,2.62,17.25,7.4,Walking
10750,29.75,4.6,17.33,2.62,13.75,4.21,Walking
11000,38,5.2,12.75,4.15,14,3.39,Walking
11250,29.75,5.07,19,1.41,15.67,2.87,Walking
11500,37.75,6.14,17.4,4.13,16.4,2.94,Walking
11750,30.75,10.89,13.67,1.25,18.33,4.03,Walking
12000,29.5,1.8,14,1.41,11.67,7.76,Walking
12250,35.67,5.44,12,6.36,16.67,5.25,Walking
12500,40.67,3.09,17.33,6.24,14.5,3.35,Walking
12750,34.25,1.79,21,3,19.25,3.34,Walking
13000,39.75,0.83,19.33,3.68,19.25,2.59,Walking
13250,36,6.36,24,2.12,15,3.67,Walking
13500,28.75,1.3,15.25,4.97,15.25,6.02,Walking
13750,36,2.94,17.25,4.87,13.5,1.5,Walking
14000,38.25,6.76,21,1.87,18,3.24,Walking
14250,34.25,7.73,16,1.41,18.67,1.25,Walking
14500,38.75,5.07,12.67,0.94,13.67,4.99,Walking
14750,30,3,13.67,2.62,20.67,4.78,Walking
15000,30,2.45,15,0.82,12.25,6.61,Walking
15250,40,2.83,11.75,8.58,16.67,4.19,Walking
15500,35.25,5.76,23.5,2.5,9,0,Walking
15750,30.5,4.27,17.75,2.17,14.33,1.7,Walking
16000,38,3.54,15,3.94,19.75,1.09,Walking
16250,33,0,20,2,20,6,Walking
16500,27.17,5.73,13.2,2.23,17.2,3.49,Walking
16750,39.5,6.18,13.25,6.02,19.5,1.5,Walking
17000,36,0,12.25,5.4,13,2.12,Walking
17250,38,2.83,22.25,1.79,16,3.74,Walking
17500,35,9.9,22,1.22,21.5,2.5,Walking
17750,23.75,2.95,17,1.87,17.67,2.49,Walking
18000,36.5,2.87,18,1.87,13.5,2.6,Walking
18250,41.33,4.5,11.33,0.47,14.75,2.17,Walking
18500,35.25,3.27,17.67,1.89,13.75,4.15,Walking
18750,39.6,1.96,16.2,0.98,13,2.45,Walking
19000,41,3.74,21.67,0.94,12,4.24,Walking
19250,31.75,4.09,17.5,1.66,14,3.54,Walking
19500,27,10.61,16.25,2.49,15,2.12,Walking
19750,30.5,7.16,17.25,3.7,17.75,3.9,Walking
20000,29,4.3,15.75,3.77,19,1.87,Walking
20250,36.25,4.02,16,2.16,17,2,Walking
20500,32.75,5.63,15.5,2.06,12.5,6.84,Walking
20750,27.5,2.29,13.5,4.03,17.33,1.25,Walking
21000,30.5,8.44,12.5,6.34,11,5.52,Walking
21250,37,3.67,13.5,2.06,12.25,6.02,Walking
21500,31.25,4.6,13.25,3.27,16.5,3.35,Walking
21750,37.25,6.14,8.5,4.09,15,3.67,Walking
22000,36.5,6.42,13.5,1.5,16,2.94,Walking
22250,26.5,3.04,17.33,2.62,8.33,4.03,Walking
22500,26.33,6.85,17,3.39,17,3.56,Walking
22750,33.33,4.03,16,3.32,12.33,0.94,Walking
23000,32,3.74,13,0,9.25,1.79,Walking
23250,33,2.45,9.67,1.7,16,3.24,Walking
23500,31.5,3.64,12,1.41,19.5,3.2,Walking
23750,26.5,2.18,15.75,5.93,16,2.55,Walking
24000,35.75,5.89,14,2.45,13.75,3.11,Walking
24250,38.75,5.63,12.75,1.92,14.25,1.3,Walking
24500,35,2.12,15,8.49,16.67,2.49,Walking
24750,34.75,7.76,11.25,5.31,16,6.08,Walking
25000,36.5,6.42,12,6.52,15.5,4.92,Walking
25250,27.5,2.29,12,0.82,21,2.45,Walking
25500,40.75,4.71,16.33,4.19,11.67,3.68,Walking
25750,36.75,3.9,14.5,2.69,13.75,1.79,Walking
26000,37.75,1.48,12.75,3.56,16.25,2.05,Walking
26250,36.5,5.02,15.5,3.35,17.67,2.05,Walking
26500,33.67,1.7,11,2.92,19.67,3.4,Walking
26750,24,4.08,17,1.63,14,1.22,Walking
27000,34,6.67,12.25,5.21,10.5,2.18,Walking
27250,41.75,4.26,14.67,2.87,15,3.67,Walking
27500,37,1.22,15.75,5.8,15.75,1.48,Walking
27750,38.75,1.48,16,2.12,15.25,3.7,Walking
28000,30,10.39,11,0.82,19.75,1.09,Walking
28250,26.25,4.97,14.75,3.11,15.5,5.12,Walking
28500,39.75,6.83,15.67,4.78,12.25,2.05,Walking
28750,33,2.12,17.75,4.66,15,2.12,Walking
29000,34.5,4.97,14.25,2.86,15,4.3,Walking
29250,36.5,8.62,12.5,4.33,14,6.82,Walking
29500,31,2.35,14,2.83,18.33,0.47,Walking
29750,34.75,6.98,14.5,3.91,19,2.92,Walking
30000,43,2.94,16,3.81,8.67,5.44,Walking
30250,35.25,3.9,14,3.74,11.5,3.91,Walking
30500,35.67,8.26,18,3,15,5.61,Walking
30750,38.33,10.87,18,4.08,14,6.75,Walking
31000,25.67,1.25,18,2.45,13.5,7.3,Walking
31250,30.5,2.29,17.25,2.28,11,4.53,Walking
31500,39,4.74,17.5,2.5,15,4.85,Walking
31750,33,5.52,16.5,4.82,15.75,2.49,Walking
32000,36.25,2.17,14.25,5.31,17.25,2.59,Walking
32250,32.25,7.79,12.33,3.09,9.5,5.5,Walking
32500,24,4.06,16.75,5.8,21.5,1.8,Walking
32750,34.33,6.24,12.25,2.86,12,2,Walking
33000,40,5.61,18,4.3,15.5,5.12,Walking
33250,28,3.08,14.5,1.66,15,7.65,Walking
33500,34.75,2.38,19.75,1.3,18.75,3.27,Walking
33750,37.5,4.97,14.25,1.48,15.75,3.34,Walking
34000,24,5.72,14.33,2.62,14.25,2.49,Walking
34250,22.5,6.34,13.25,3.7,17,3.67,Walking
34500,36,2.12,17.25,3.96,13,3,Walking
34750,33,2.55,10.25,5.31,19.25,2.59,Walking
35000,37.5,6.8,8.5,3.5,14.33,1.7,Walking
35250,35,6,13,3.39,24.25,1.09,Walking
35500,27.25,5.21,12.67,0.47,23.67,2.05,Walking
35750,32.5,7.09,14.75,3.9,7,4.32,Walking
36000,37.75,1.09,16.75,3.19,17.25,1.3,Walking
36250,35,3.74,19,2.35,14.67,1.25,Walking
36500,43.5,2.5,17.75,1.79,16.5,3.57,Walking
36750,26,3.16,12,3.54,17.75,3.27,Walking
37000,23,3.74,14.67,0.47,19,1.41,Walking
37250,37,6.52,12.25,1.79,11.75,7.19,Walking
37500,30.5,13.5,17,1.41,18.75,0.83,Walking
37750,35,2.74,19.5,5.02,18.25,3.34,Walking
38000,37.75,10.66,22,4.06,18.25,2.68,Walking
38250,33.75,4.49,13.5,4.72,14.25,4.92,Walking
38500,30.25,5.58,12.5,3.04,12.5,4.15,Walking
38750,38.75,2.17,14.25,6.87,15.25,8.32,Walking
39000,33.25,4.6,21.5,1.12,11.25,5.93,Walking
39250,35.5,2.18,19.25,3.7,15.25,3.34,Walking
39500,39.75,6.83,19.67,2.62,17,3.74,Walking
39750,34.5,1.5,18,6.16,21,2.55,Walking
40000,31.5,5.41,21,2,9.25,6.14,Walking
40250,34.5,3.35,18.5,3.64,12.67,2.62,Walking
40500,35,2.83,22.25,1.92,13.33,4.78,Walking
40750,38,1.87,14,8.19,17,2.35,Walking
41000,36,9,13,2.94,19.67,4.19,Walking
41250,28.75,5.21,15.75,3.27,15.5,1.66,Walking
41500,29.5,7.7,14.5,4.33,17.25,2.86,Walking
41750,40.5,4.03,16.25,3.49,17.75,4.15,Walking
42000,36,0,15,5.79,14,3.67,Walking
42250,38,4.74,8.25,6.18,13.75,3.03,Walking
42500,37,8.57,22,1.58,19,4.42,Walking
42750,32,6.6,14.5,5.72,19.25,2.86,Walking
43000,33.5,12.01,13,3.24,20.75,2.17,Walking
43250,33,7.07,14.25,1.3,8.25,2.86,Walking
