# Task: walking,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,32.25,5.76,14,4.36,18,2.12,Walking
250,37.75,5.07,15.5,3.2,14.75,1.79,Walking
500,34.5,2.6,20,4.74,20.5,2.87,Walking
750,23.75,5.36,11.75,6.22,14.25,3.77,Walking
1000,41.25,3.77,15,6.63,11.5,2.69,Walking
1250,36.75,1.3,13.5,3.35,15,2.55,Walking
1500,37,1.22,17.5,4.92,12.5,3.64,Walking
1750,38.5,7.09,11.5,6.8,16,4.74,Walking
2000,27.5,6.42,16.33,2.62,14.67,3.86,Walking
2250,26,3.61,15.75,2.95,14.25,6.3,Walking
2500,40.33,1.25,14.75,2.17,15,2.45,Walking
2750,35,1.22,17,1.22,14.75,3.27,Walking
3000,35,2.92,18.75,3.11,16.5,2.96,Walking
3250,37.67,8.34,15,2.45,14.33,8.18,Walking
3500,33.25,1.79,15.67,2.87,13,3.74,Walking
3750,32.75,6.94,14.75,2.17,15,2.45,Walking
4000,42.75,4.15,20.25,0.83,12,2.12,Walking
4250,41.5,1.5,11.5,4.61,14,4.69,Walking
4500,33.25,8.64,11.75,7.85,11.75,2.17,Walking
4750,31.25,4.71,17.25,3.03,17.5,3.77,Walking
5000,25.5,3.35,13.25,1.09,18.25,1.79,Walking
5250,32.5,10.5,15,1.63,18.67,1.7,Walking
5500,38.25,0.83,19,4.18,15.25,2.38,Walking
5750,36.25,3.56,19.33,2.36,15.33,1.25,Walking
6000,42.33,2.87,16,2.55,21,0,Walking
6250,33.33,2.05,12.25,3.03,18.67,3.3,Walking
6500,23.67,2.36,9.67,1.25,15.33,4.03,Walking
6750,37.67,5.44,16,1.41,10,6,Walking
7000,39,3.74,17.5,3.64,13.5,3.2,Walking
7250,33.5,2.87,11,1.22,17.5,3.35,Walking
7500,36,4.24,14.33,0.47,15.67,2.62,Walking
7750,33.25,2.95,12.75,1.92,12.25,6.87,Walking
8000,32.25,7.46,17.5,2.6,16.5,3.91,Walking
8250,39.5,3.84,18,2.55,18,1.73,Walking
8500,37.5,1.12,17.75,1.64,16.5,2.69,Walking
8750,36.75,3.27,11,7,15,4.24,Walking
9000,29.5,14.5,18.25,1.79,18.25,5.93,Walking
9250,25.25,7.33,16.5,1.5,21.5,2.87,Walking
9500,32.33,3.3,15.5,1.5,18.33,5.25,Walking
9750,39.5,6.54,15.75,1.3,9.25,7.36,Walking
10000,31.5,4.5,15,1,15.5,3.5,Walking
10250,36,2.12,14,2.55,17.25,2.86,Walking
10500,33.75,5.36,20.5,2.96,18.75,4.6,Walking
10750,29.25,2.86,19.75,2.17,18.5,2.06,Walking
11000,34.75,5.07,17.75,3.42,12.75,3.27,Walking
11250,38.25,5.76,18.25,3.7,14,4.85,Walking
11500,32.5,3.5,13,2,19.75,1.48,Walking
11750,36.5,4.15,16,2.74,16.75,2.49,Walking
12000,29,3.67,16,2.55,9.25,3.56,Walking
12250,25.25,4.76,15,5.1,14,4.12,Walking
12500,38.33,4.99,14.33,1.7,10.5,3.5,Walking
12750,34.2,3.6,16.5,2.69,14.75,1.79,Walking
13000,34.67,6.85,9.5,3.57,14,5.35,Walking
13250,34,12.14,16.5,3.35,20.75,2.95,Walking
13500,28.5,4.72,15.25,4.02,18.5,6.8,Walking
13750,31.33,6.13,15.33,4.92,15,2.12,Walking
14000,41,3,17.75,1.79,18.25,2.77,Walking
14250,31.25,1.3,14.75,5.93,17.5,2.18,Walking
14500,36,3.67,20.75,0.43,16,2.24,Walking
14750,34,12.51,19.75,1.09,19.75,4.71,Walking
15000,30.25,2.59,21,1.87,21.25,0.43,Walking
15250,30,3.67,21.25,1.09,21.75,0.83,Walking
15500,40.67,3.68,22.67,1.89,8,4.97,Walking
15750,36.5,2.29,17.25,3.77,14.75,5.89,Walking
16000,41.25,3.27,15.25,6.06,23.25,1.48,Walking
16250,35.25,5.36,18.75,2.86,18.25,4.44,Walking
16500,28.25,5.72,16.25,6.1,14.5,5.12,Walking
16750,39.5,3.57,18.75,2.49,15,7.58,Walking
17000,32.25,3.9,18.25,4.26,20,2.12,Walking
17250,35.5,5.41,18,4.32,13.33,2.36,Walking
17500,37.25,7.15,12.25,6.57,17.25,2.86,Walking
17750,31.5,3.35,12.67,3.3,19.25,1.09,Walking
18000,35.5,1.5,10.5,5.59,19.25,1.92,Walking
18250,36.25,3.77,12.25,8.26,20.25,2.59,Walking
18500,38.5,1.5,18.75,3.9,20,0.71,Walking
18750,36.75,3.27,15.75,0.83,14,2.94,Walking
19000,39.5,8.29,13.5,6.22,18.5,5.12,Walking
19250,24.67,1.7,13.75,2.28,15.67,6.18,Walking
19500,24,2.12,13.33,3.4,14,7.91,Walking
19750,42.67,1.7,21.67,0.94,18,2.55,Walking
20000,32.5,6.65,18.75,3.9,16.33,3.3,Walking
20250,34.5,11.32,21,2.12,11.25,5.12,Walking
20500,39.75,5.36,15.5,2.87,14.25,1.92,Walking
20750,31,3,16.5,2.96,17.5,0.5,Walking
21000,33,6.36,11.5,2.18,12.25,2.17,Walking
21250,38.75,5.63,12.25,2.28,16.75,3.49,Walking
21500,35,4.24,14,5.05,18.25,4.21,Walking
21750,37.75,5.36,16,3.56,11.67,0.47,Walking
