# Task: walking,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,39,6.48,12.67,0.94,17.67,1.25,Walking
250,31.75,2.49,16.25,5.31,17,2.24,Walking
500,34,2.83,16.33,3.4,16.33,1.25,Walking
750,38.5,6.06,18,2.12,14.25,3.56,Walking
1000,28,4.06,17.5,1.8,19.5,2.06,Walking
1250,32,7.65,11.5,3.57,16,3.24,Walking
1500,41.75,2.17,17,2.83,12.5,2.6,Walking
1750,38.75,3.27,17,1.41,14.75,1.79,Walking
2000,40.75,1.48,12.25,2.17,17.5,3.5,Walking
2250,30,5.61,14,4.32,18,4.74,Walking
2500,25.5,6.18,11.5,5.12,14.33,4.78,Walking
2750,36.75,5.36,17,1.41,12,5.39,Walking
3000,34.75,3.49,13.5,1.5,11.33,3.4,Walking
3250,35.5,5.94,21.33,0.47,17.67,6.18,Walking
3500,37.67,6.6,17.25,3.56,21.67,2.62,Walking
3750,30,0,13,3.67,9.67,3.4,Walking
4000,29,6.53,17.33,1.7,9.25,5.93,Walking
4250,38,8.31,14.5,4.5,14.5,3.77,Walking
4500,35.5,2.18,13.75,1.92,11.75,0.43,Walking
4750,38.25,0.83,12.25,1.48,17.25,6.18,Walking
5000,38.75,5.54,16.25,2.05,16.75,4.6,Walking
5250,28.25,2.38,17.5,3.35,17.5,1.5,Walking
5500,27,7.65,14.5,3.35,17,5.39,Walking
5750,36.75,6.5,20.67,2.05,17.5,3.57,Walking
6000,31.25,7.08,16.75,1.3,19.5,2.96,Walking
6250,35.5,7.76,11,3.74,19,1.41,Walking
6500,36.33,6.18,10.25,5.54,16.25,5.02,Walking
6750,27.33,3.4,18,3.74,16.5,2.5,Walking
7000,31.5,4.03,19,2.12,17.75,2.17,Walking
7250,34.8,1.94,17.25,1.3,15.6,4.18,Walking
7500,37,1.41,12.25,7.36,7.67,1.7,Walking
7750,40.25,3.27,15.75,1.92,16.25,2.49,Walking
8000,29,5.1,19.25,1.79,12.33,0.94,Walking
8250,24.33,3.68,14.67,4.71,18.5,2.18,Walking
8500,39,3.54,17.75,3.63,18.75,2.59,Walking
8750,35.5,1.5,14.5,4.77,16,2.45,Walking
9000,34,5.24,14,3.67,14.5,2.29,Walking
9250,35.5,7.3,18,2.12,13.5,2.96,Walking
9500,34.5,1.5,18,1.87,14,7.25,Walking
9750,27.67,1.89,10,2.94,12.75,7.15,Walking
10000,36.75,5.76,15.5,4.97,15.75,7.76,Walking
10250,31.5,3.64,17.25,7.15,12.25,5.17,Walking
10500,35,2.12,22.25,1.48,18,2.83,Walking
10750,37.25,7.26,10.25,2.77,19,1.22,Walking
11000,33,2.12,12.25,3.19,23,2.74,Walking
11250,34.75,6.02,18,2.12,12.75,4.97,Walking
11500,44.5,1.8,17.75,3.9,18.25,5.36,Walking
11750,38.75,2.77,17.67,2.87,19.67,0.94,Walking
12000,32.5,6.18,20.8,1.94,17.75,3.49,Walking
12250,30.25,6.72,18.67,0.47,16,4.32,Walking
12500,31,2.16,17,2.35,9,8.64,Walking
12750,34.33,2.36,16.67,2.49,16,9.19,Walking
13000,36,2.45,11,7.12,18.75,2.59,Walking
13250,33,5.79,16,4.85,18.75,1.48,Walking
13500,37.67,3.68,17.67,2.05,18.75,4.97,Walking
13750,31,1.41,11.67,3.3,18,2.12,Walking
14000,21.5,5.68,13,4.06,13.5,3.35,Walking
14250,34,4.58,12,3.94,14,3.08,Walking
14500,36,5.61,12.25,4.6,15.25,2.77,Walking
14750,32.25,5.36,15,3.32,21.25,1.09,Walking
15000,36.75,5.67,20,1.87,20.25,2.49,Walking
15250,36.5,2.87,10,5.34,13,5.15,Walking
15500,28.33,1.89,14.33,4.11,15.5,0.5,Walking
15750,33.8,5.11,11.5,3.84,11.5,3.25,Walking
16000,33.25,1.64,10.5,5.59,13.75,2.77,Walking
16250,34,2.35,15.5,2.5,16,5.1,Walking
16500,35.5,10.71,11.67,1.89,19,2.16,Walking
16750,29,5.34,18.33,3.09,21,0,Walking
17000,28.5,6.18,15.5,4.82,16.5,2.29,Walking
17250,40.75,3.27,17,1.22,17,1.22,Walking
17500,37,1.41,17.5,3.64,13.67,1.25,Walking
17750,39,3,18,2.83,19,2.83,Walking
18000,36.5,6.8,17.5,2.6,17.5,2.69,Walking
18250,34.25,3.34,12.6,5.5,21,6.42,Walking
18500,30.75,6.18,19.75,1.64,20,5.34,Walking
18750,37.5,2.6,15.33,2.49,11,4,Walking
19000,33.67,0.94,14.75,2.17,14,1.41,Walking
19250,33.5,4.09,16.75,2.68,14,2.74,Walking
19500,36,6.53,10.67,5.44,11,3.94,Walking
19750,32.5,2.29,15.5,2.87,20.75,0.43,Walking
20000,23.75,8.38,13.75,2.05,16.5,2.18,Walking
20250,37.25,6.72,14,4.36,12.5,4.82,Walking
20500,31.5,2.69,13.25,1.92,15.25,2.59,Walking
20750,39.25,2.77,19.25,2.59,13.25,3.27,Walking
21000,40.25,4.44,19.5,1.66,13.5,4.97,Walking
21250,32.5,2.87,12.67,6.85,17.33,0.47,Walking
21500,35.5,4.72,14.5,3.2,18,3,Walking
21750,40,2.35,14.75,3.27,17,3,Walking
22000,36.33,0.47,17.75,3.27,18,0.82,Walking
22250,36.67,5.56,14.67,2.05,17.25,4.09,Walking
22500,39.75,5.36,9,1.87,15,5.74,Walking
22750,28.75,3.03,14.25,3.77,19.25,2.28,Walking
23000,26.25,6.26,13.5,6.34,15.25,1.79,Walking
23250,38,2.45,13.5,2.06,13.5,4.15,Walking
23500,34.5,2.6,17.25,1.48,19.67,3.09,Walking
23750,36.75,0.83,12.25,4.55,12.75,6.42,Walking
24000,32,8.92,15.67,3.86,20,0.82,Walking
24250,27,4.24,15,2.83,10,3.54,Walking
24500,37,5.05,18.75,1.3,14.75,2.77,Walking
24750,37.5,5.68,17,5.35,6.33,2.05,Walking
25000,32.75,3.34,13.25,2.38,11.5,2.29,Walking
25250,36,2.45,20.75,2.17,15.33,2.05,Walking
25500,29.75,0.43,12,2.12,11.67,2.49,Walking
25750,25.33,2.36,19,1.41,13.25,3.96,Walking
26000,31.25,5.85,16,5.87,19,3.16,Walking
26250,35.75,3.9,11.5,6.02,17.25,3.34,Walking
26500,33.5,1.5,18.5,2.87,14.25,3.34,Walking
26750,37.75,5.07,12.75,3.27,16.75,5.02,Walking
27000,35.5,6.18,22.25,1.09,17.5,4.61,Walking
27250,24.25,7.36,15.5,3.2,17.25,2.49,Walking
27500,37,4.58,17,2.83,14,2.74,Walking
27750,33.75,6.02,16.33,3.4,17,7.25,Walking
28000,29.5,5.55,20.75,5.07,17,2.12,Walking
28250,43.25,2.77,12.75,6.38,15,3.67,Walking
28500,33.5,8.67,18.25,3.11,18.75,2.49,Walking
28750,31.5,2.96,17,2.55,15,6.12,Walking
29000,38.5,3.91,19,4.06,20,2.35,Walking
29250,38,2.45,15.25,8.32,13.75,3.03,Walking
29500,39,1.87,18.5,2.96,18.33,4.5,Walking
29750,40.75,5.67,14.5,0.87,22.5,1.5,Walking
30000,42.5,3.77,13.33,4.99,18,2.16,Walking
30250,42.5,2.29,15.67,3.09,16.67,3.68,Walking
30500,45.67,1.7,19.75,1.09,12,6.53,Walking
30750,36.75,0.83,15.25,2.95,16.5,1.5,Walking
31000,33,5.61,17.75,1.79,15.5,2.96,Walking
31250,38,2.83,16.67,2.36,17.75,3.83,Walking
31500,28.33,0.94,13,3.56,21,0.71,Walking
31750,32.75,5.36,17.5,3.64,21,1.87,Walking
32000,37.25,12.07,14.75,5.63,18.5,3.84,Walking
32250,31.5,5.32,15.25,0.43,13,4.64,Walking
32500,29.75,8.1,14.75,4.09,10.5,6.18,Walking
32750,37,8.22,12.5,2.29,16.75,3.63,Walking
33000,29.75,2.49,10.33,2.36,17.25,3.34,Walking
33250,32.75,2.49,13,3.56,13.33,4.64,Walking
33500,37.25,3.27,15,3.94,7.25,2.49,Walking
33750,30.5,3.28,18,3.67,18.25,1.79,Walking
34000,36,6.71,18.75,2.28,14.25,4.44,Walking
34250,36.25,4.55,12.5,6.34,10.75,3.83,Walking
34500,29,4.24,11.25,3.7,13,2.74,Walking
34750,32.5,4.03,17,2.74,18.5,2.96,Walking
35000,33.33,2.05,13.75,6.22,8.33,5.44,Walking
35250,35.25,5.45,17,1.58,15.33,2.49,Walking
35500,38.25,6.83,13.25,3.7,17.5,4.5,Walking
35750,33,2.94,14.33,5.19,18.33,2.36,Walking
36000,23,2.83,12.5,6.5,18,0,Walking
36250,27,0,9,0,18,0,Walking
36500,38.36,2.31,17.55,2.87,18.58,3.17,Walking
