# Task: sitting,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,41.5,0.5,2.67,2.36,8.75,0.83,Sitting
250,41.5,0.5,1,0,7.5,0.87,Sitting
500,41.5,0.5,0,0,7.75,0.43,Sitting
750,41.5,0.5,1.5,0.5,8,0,Sitting
1000,41.5,0.5,2,0,7.33,0.47,Sitting
1250,41.5,0.5,1.5,0.5,7.25,0.83,Sitting
1500,41.5,0.5,1,0,8.25,1.48,Sitting
1750,41.5,0.5,7.25,4.38,11.25,1.3,Sitting
2000,41.75,0.43,17.67,2.05,14,1.41,Sitting
2250,42.5,0.5,21,0,7,5.1,Sitting
2500,43.5,0.5,20.75,0.43,8,3.54,Sitting
2750,43.67,0.47,21.25,0.43,19,1.41,Sitting
3000,43.5,0.5,22.5,0.5,19,1,Sitting
3250,43.67,0.47,23.33,0.47,18,0,Sitting
3500,43.75,0.43,23.25,0.43,18.25,0.43,Sitting
3750,43.5,0.5,21.5,0.5,19.75,1.3,Sitting
4000,43.5,0.5,19.5,1.12,19.25,2.49,Sitting
4250,43.25,0.83,18.25,0.43,10.25,4.21,Sitting
4500,42,0,17.75,0.43,9.5,0.5,Sitting
4750,41.75,0.43,8.25,5.07,6.75,2.05,Sitting
5000,41.5,0.5,1.67,0.94,10.5,0.5,Sitting
5250,41.5,0.5,4.67,0.47,10.33,0.47,Sitting
5500,41.5,0.5,4.67,0.47,8.5,0.5,Sitting
5750,41.5,0.5,1.33,0.47,9.25,0.83,Sitting
6000,41.67,0.47,6.67,4.19,10,2,Sitting
6250,41.5,0.5,17.5,1.66,12,0.82,Sitting
6500,42,0,19.33,0.47,9.67,1.25,Sitting
6750,42.5,0.5,20,0.71,15.5,3.91,Sitting
7000,43.25,0.43,21.25,0.43,19.5,1.12,Sitting
7250,43.5,0.5,23,0.71,17.5,0.5,Sitting
7500,43.5,0.5,23.25,0.43,18,0,Sitting
7750,43.5,0.5,23,0.71,17.75,0.43,Sitting
8000,43.5,0.5,22,0.71,18.75,1.3,Sitting
8250,43.5,0.5,20.5,0.5,18,2.45,Sitting
8500,42.75,0.83,20.75,0.43,10,2,Sitting
8750,41.5,0.5,17,3.24,13.67,1.25,Sitting
9000,41.25,0.83,10,1.22,10,0.71,Sitting
9250,41.5,0.5,11,0.82,9.33,0.47,Sitting
9500,41.5,0.5,10.75,0.43,8,0.71,Sitting
9750,41.5,0.5,9.4,0.49,7.2,0.4,Sitting
10000,41.5,0.5,7.33,0.47,7.5,0.5,Sitting
10250,41.67,0.47,8.33,0.47,8.33,1.25,Sitting
10500,41.5,0.5,7.5,0.5,9,1.22,Sitting
10750,41.33,0.47,8.33,1.25,9,1.22,Sitting
11000,41.5,0.5,11.33,0.47,10.33,1.25,Sitting
11250,41.5,0.5,5,4,9.67,0.47,Sitting
11500,41.5,0.5,1,0,8,0.82,Sitting
11750,41.67,0.47,5,2,9.33,1.89,Sitting
12000,42,0,17,3.67,15.5,0.5,Sitting
12250,42,0,21,0,8.25,4.38,Sitting
12500,43,0.82,22,1,15,3.56,Sitting
12750,42.75,0.83,16.75,3.03,21,0.71,Sitting
13000,43.25,0.43,13.75,1.09,21,0,Sitting
13250,43.5,0.5,12.25,0.43,21,0,Sitting
13500,43.5,0.5,14.75,0.43,21.25,0.43,Sitting
13750,43,0.71,17.75,1.48,21,0,Sitting
14000,43,0.71,20.75,0.43,20.5,1.12,Sitting
14250,42.75,0.83,19.75,0.43,18.75,1.92,Sitting
14500,41.75,1.09,18.25,2.05,9,3.39,Sitting
14750,41.25,0.83,7.5,2.6,10.5,2.5,Sitting
15000,41.5,0.5,6.67,0.47,14,0.82,Sitting
15250,41.5,0.5,9,1,15.25,0.83,Sitting
15500,41.67,0.47,11.75,1.09,14.33,0.47,Sitting
15750,41.5,0.5,15.5,0.5,13.25,0.43,Sitting
16000,41.5,0.5,13,1.58,11.75,0.43,Sitting
16250,41.67,0.47,11,2.45,11.75,1.09,Sitting
16500,41.8,0.4,13.8,1.17,11.75,1.79,Sitting
16750,42,0,0,0,17.25,2.49,Sitting
17000,42,0,11,3.56,20,1.22,Sitting
17250,44.25,0.83,8.67,2.05,19,1.22,Sitting
17500,45,0,14,2.55,21.67,0.94,Sitting
17750,44.75,0.43,18.67,0.94,18.33,1.7,Sitting
18000,45,0,21,0,21,0,Sitting
18250,44.75,0.43,20,1.22,21.75,0.83,Sitting
18500,44.5,0.5,17.33,0.47,20.75,0.83,Sitting
18750,44.5,0.5,18,0,20.75,0.43,Sitting
19000,44.5,0.5,18,0,21.25,0.43,Sitting
19250,44.33,0.47,17.33,0.47,21.25,0.43,Sitting
19500,44.5,0.5,17.5,0.5,21.75,0.83,Sitting
19750,44.25,0.43,15.5,0.5,23,1.22,Sitting
20000,44.5,0.5,16.25,0.83,22.5,0.87,Sitting
20250,44.5,0.5,16,0.71,23,0.71,Sitting
20500,44.5,0.5,16,0.71,22.5,0.5,Sitting
20750,44.5,0.5,17,0,22.33,0.47,Sitting
21000,44.67,0.47,17.25,0.43,23,0.82,Sitting
21250,44.5,0.5,17.75,0.43,23,0.71,Sitting
21500,44.5,0.5,17,0,23.25,0.83,Sitting
21750,44.5,0.5,18,0,23.5,0.5,Sitting
22000,44.33,0.47,18,0,23,0.71,Sitting
22250,44.5,0.5,17.25,0.83,23.5,0.5,Sitting
22500,44.5,0.5,16.25,0.43,23.25,0.43,Sitting
22750,44.25,0.83,17.5,0.5,23.5,0.5,Sitting
23000,44.5,0.5,18,0,23.75,0.43,Sitting
23250,44.25,0.83,18,0,23.75,0.43,Sitting
23500,44.25,0.43,18,0,24,0,Sitting
23750,44.5,0.5,18,0,24,0,Sitting
24000,44.5,0.5,18,0,24,0,Sitting
24250,44.25,0.43,18,0,24,0,Sitting
24500,44.67,0.47,16.25,1.3,24,0,Sitting
24750,43.67,0.47,15.67,0.47,24,0,Sitting
25000,44.5,0.5,16,0,24,0,Sitting
