# Task: lying,,,,,,,
# Frequency (Hz): 20,,,,,,,
# Clock (millisecond): 250,,,,,,,
# Duration (seconds): 120,,,,,,,
# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Activity
0,39.5,0.5,12,0,0,0,Lying
250,39.75,0.83,13,0,0,0,Lying
500,40,1,12.67,0.47,0,0,Lying
750,40,0.71,12.5,0.5,1,0,Lying
1000,40,0.82,12.5,0.87,1.5,0.5,Lying
1250,40,1,12,0,1.75,0.43,Lying
1500,40,0.82,12,0,2,0.71,Lying
1750,40.25,0.83,12,0,1,0,Lying
2000,40,0.82,12,0,1,0,Lying
2250,39.75,0.83,12,0,1,0,Lying
2500,40,0.71,12.25,0.43,1,0,Lying
2750,40,0.71,12,0,1,0,Lying
3000,40,1,12,0,1,0,Lying
3250,39.75,0.83,12.67,0.94,1.33,0.47,Lying
3500,39.67,0.47,12.25,0.43,1,0,Lying
3750,40,1,12.5,0.5,1,0,Lying
4000,40,1,12.67,0.47,0,0,Lying
4250,40,1,12.33,0.47,1,0,Lying
4500,40,1,12.25,0.43,0,0,Lying
4750,40,0.71,12,0,0,0,Lying
5000,40,1,12,0,0,0,Lying
5250,40.25,0.83,12.67,0.47,0,0,Lying
5500,40,1,12.5,0.5,0,0,Lying
5750,39.75,0.83,12.5,0.5,0,0,Lying
6000,40.33,0.94,12,0,1,0,Lying
6250,39.75,0.83,12,0,1,0,Lying
6500,40,0.71,12,0,1.33,0.47,Lying
6750,40,0.82,12,0,2,0,Lying
7000,40,1,12,0,1,0,Lying
7250,40,1,12,0,1,0,Lying
7500,40,0.82,12,0,2,0,Lying
7750,39.75,0.83,12.25,0.43,1,0,Lying
8000,40,1,13,0,0,0,Lying
8250,39.33,0.47,13.33,0.47,0,0,Lying
8500,39.75,0.83,12.67,0.47,1,0,Lying
8750,40.33,0.94,12,0,1,0,Lying
9000,40,1,12,0,1,0,Lying
9250,39.67,0.94,12.33,0.47,1.5,0.5,Lying
9500,40.33,0.47,12.33,0.47,1,0,Lying
9750,40,0.82,12,0,1.67,0.47,Lying
10000,40,1,12,0,1.33,0.47,Lying
10250,40.25,0.83,12,0,1.75,0.83,Lying
10500,40,1,12,0,1.5,0.5,Lying
10750,39.75,0.83,12,0,1.75,0.83,Lying
11000,40,1,12,0,1.33,0.47,Lying
11250,40,1,12,0,0,0,Lying
11500,40,1,12,0,1,0,Lying
11750,40,0.71,12,0,0,0,Lying
12000,40,1,12,0,0,0,Lying
12250,40,1,12,0,1,0,Lying
12500,40.25,0.83,12,0,1.5,0.5,Lying
12750,40.25,0.83,12,0,2,0.71,Lying
13000,39.67,0.94,12.67,0.94,1.5,0.5,Lying
13250,40,1,12,0,1.5,0.5,Lying
13500,40.67,0.47,12,0,1,0,Lying
13750,40.25,0.83,12,0,1.5,0.5,Lying
14000,39.75,0.83,12,0,1.67,0.94,Lying
14250,40.25,0.83,12,0,1.33,0.47,Lying
14500,39.75,0.83,12,0,1.25,0.43,Lying
14750,40.33,0.94,12,0,0,0,Lying
15000,39.75,0.83,12.25,0.43,1.33,0.47,Lying
15250,40,1,12.25,0.43,1,0,Lying
15500,40.25,0.83,12.25,0.43,0,0,Lying
15750,40,0.82,12,0,0,0,Lying
16000,40.25,0.83,12.25,0.43,0,0,Lying
16250,39.67,0.94,12,0,0,0,Lying
16500,40,0.71,12.25,0.43,1.5,0.5,Lying
16750,39.75,0.83,12,0,2.33,1.25,Lying
17000,40.25,0.83,12.25,0.43,1.25,0.43,Lying
17250,40,1,12.5,0.5,1,0,Lying
17500,40,1,12,0,1.5,0.5,Lying
17750,40.5,0.5,12,0,1,0,Lying
18000,40.25,0.83,12,0,1,0,Lying
